<doc id="bv_doc_id__36" attrs="word lemma type">
Protokoll	bv_doc_id__36_d27e271
mit	bv_doc_id__36_d27e5278
den	bv_doc_id__36_d27e5280
Stautsant	bv_doc_id__36_d27e5282
für	bv_doc_id__36_d27e5284
Verkehrewegen	bv_doc_id__36_d27e5286
in	bv_doc_id__36_d27e5288
dieser	bv_doc_id__36_d27e5291
funk-	bv_doc_id__36_d27e5293
ausgelassen	bv_doc_id__36_d27e5295
wurde	bv_doc_id__36_d27e5297
<g/>
.	
eoentliche	bv_doc_id__36_d27e5301
ehänderunge	bv_doc_id__36_d27e5304
<g/>
,	
Ereeten	bv_doc_id__36_d27e5308
den	bv_doc_id__36_d27e5310
Tkt	bv_doc_id__36_d27e5312
<g/>
.	
d	bv_doc_id__36_d27e5317
des	bv_doc_id__36_d27e5319
frd.10.	bv_doc_id__36_d27e5321
Niezu	bv_doc_id__36_d27e5323
benerkt	bv_doc_id__36_d27e5325
Lastesckretur	bv_doc_id__36_d27e5327
Nr	bv_doc_id__36_d27e5330
<g/>
.	
<g/>
/	
3rr	bv_doc_id__36_d27e5336
<g/>
,	
daß	bv_doc_id__36_d27e5340
die	bv_doc_id__36_d27e5343
vorliegende	bv_doc_id__36_d27e5345
Fertierung	bv_doc_id__36_d27e5347
das	bv_doc_id__36_d27e5349
Ergetnis	bv_doc_id__36_d27e5351
laugnieriser	bv_doc_id__36_d27e5353
Verhandlungen	bv_doc_id__36_d27e5356
in	bv_doc_id__36_d27e5358
Saisburg	bv_doc_id__36_d27e5360
gewesen	bv_doc_id__36_d27e5362
sei	bv_doc_id__36_d27e5364
<g/>
,	
bei	bv_doc_id__36_d27e5369
denen	bv_doc_id__36_d27e5371
es	bv_doc_id__36_d27e5373
pit	bv_doc_id__36_d27e5375
schzerer	bv_doc_id__36_d27e5377
Wühe	bv_doc_id__36_d27e5379
erreicht	bv_doc_id__36_d27e5382
würde	bv_doc_id__36_d27e5384
<g/>
,	
daß	bv_doc_id__36_d27e5388
das	bv_doc_id__36_d27e5390
lasser-	bv_doc_id__36_d27e5392
und	bv_doc_id__36_d27e5395
Flektrizitätsnesen	bv_doc_id__36_d27e5397
der	bv_doc_id__36_d27e5399
Grundsatzregelung	bv_doc_id__36_d27e5401
des	bv_doc_id__36_d27e5403
bundes	bv_doc_id__36_d27e5405
unterstellt	bv_doc_id__36_d27e5408
wurde	bv_doc_id__36_d27e5410
<g/>
,	
allerdinge	bv_doc_id__36_d27e5414
hat	bv_doc_id__36_d27e5416
sich	bv_doc_id__36_d27e5418
die	bv_doc_id__36_d27e5421
sozialdenokratische	bv_doc_id__36_d27e5423
an	bv_doc_id__36_d27e5425
der	bv_doc_id__36_d27e5427
Fastung	bv_doc_id__36_d27e5429
dieser	bv_doc_id__36_d27e5431
Beschlüsse	bv_doc_id__36_d27e5434
Parteihicht	bv_doc_id__36_d27e5436
heteiligt	bv_doc_id__36_d27e5438
<g/>
.	
in	bv_doc_id__36_d27e5442
Laufe	bv_doc_id__36_d27e5444
der	bv_doc_id__36_d27e5447
Debutte	bv_doc_id__36_d27e5449
<g/>
,	
an	bv_doc_id__36_d27e5453
der	bv_doc_id__36_d27e5455
sich	bv_doc_id__36_d27e5457
auder	bv_doc_id__36_d27e5460
den	bv_doc_id__36_d27e5462
Staatssckrettr	bv_doc_id__36_d27e5464
<g/>
,	
den	bv_doc_id__36_d27e5468
Vorsitzens	bv_doc_id__36_d27e5470
den	bv_doc_id__36_d27e5473
und	bv_doc_id__36_d27e5475
den	bv_doc_id__36_d27e5477
Merichterstatter	bv_doc_id__36_d27e5479
duch	bv_doc_id__36_d27e5481
die	bv_doc_id__36_d27e5483
konitäendiglieder	bv_doc_id__36_d27e5486
Eldersch	bv_doc_id__36_d27e5488
<g/>
.	
Finck	bv_doc_id__36_d27e5492
<g/>
,	
Dr	bv_doc_id__36_d27e5496
<g/>
.	
Seipel	bv_doc_id__36_d27e5501
und	bv_doc_id__36_d27e5503
dr	bv_doc_id__36_d27e5505
<g/>
.	
Iigner	bv_doc_id__36_d27e5509
betfiligen	bv_doc_id__36_d27e5512
<g/>
,	
wird	bv_doc_id__36_d27e5516
an	bv_doc_id__36_d27e5518
der	bv_doc_id__36_d27e5520
Hand	bv_doc_id__36_d27e5522
verschiedener	bv_doc_id__36_d27e5525
Geispiele	bv_doc_id__36_d27e5527
gezeigt	bv_doc_id__36_d27e5529
<g/>
,	
welche	bv_doc_id__36_d27e5533
Minderniese	bv_doc_id__36_d27e5535
der	bv_doc_id__36_d27e5538
Kapitalse	bv_doc_id__36_d27e5540
beschaffung	bv_doc_id__36_d27e5542
der	bv_doc_id__36_d27e5544
länder	bv_doc_id__36_d27e5546
besin	bv_doc_id__36_d27e5548
Außbau	bv_doc_id__36_d27e5551
der	bv_doc_id__36_d27e5553
wasserkräfte	bv_doc_id__36_d27e5555
entgegenstehen	bv_doc_id__36_d27e5557
<g/>
,	
und	bv_doc_id__36_d27e5561
das	bv_doc_id__36_d27e5564
ausländische	bv_doc_id__36_d27e5566
littel	bv_doc_id__36_d27e5568
fir	bv_doc_id__36_d27e5570
besonders	bv_doc_id__36_d27e5572
ertragereiche	bv_doc_id__36_d27e5574
frojekte	bv_doc_id__36_d27e5577
nohl	bv_doc_id__36_d27e5579
zur	bv_doc_id__36_d27e5581
Kreffxxx	bv_doc_id__36_d27e5583
ztrkun	bv_doc_id__36_d27e5585
gegeben	bv_doc_id__36_d27e5587
werden	bv_doc_id__36_d27e5590
<g/>
,	
daß	bv_doc_id__36_d27e5594
aber	bv_doc_id__36_d27e5596
sdadureh	bv_doc_id__36_d27e5598
eine	bv_doc_id__36_d27e5600
einheltliche	bv_doc_id__36_d27e5603
unsprstenatigche	bv_doc_id__36_d27e5605
Verwertung	bv_doc_id__36_d27e5607
säutlicher	bv_doc_id__36_d27e5609
wasssekräftd	bv_doc_id__36_d27e5611
besterreichs	bv_doc_id__36_d27e5613
urmöglich	bv_doc_id__36_d27e5616
genacnt	bv_doc_id__36_d27e5618
wird	bv_doc_id__36_d27e5620
<g/>
.	
In	bv_doc_id__36_d27e5624
Denischland	bv_doc_id__36_d27e5626
wäre	bv_doc_id__36_d27e5629
es	bv_doc_id__36_d27e5631
anddauhar	bv_doc_id__36_d27e5633
<g/>
,	
daß	bv_doc_id__36_d27e5637
ei	bv_doc_id__36_d27e5639
14	bv_doc_id__36_d27e5646
zum	bv_doc_id__36_d27e5648
deispiel	bv_doc_id__36_d27e5650
dagern	bv_doc_id__36_d27e5652
bein	bv_doc_id__36_d27e5655
dasbau	bv_doc_id__36_d27e5657
gesef	bv_doc_id__36_d27e5659
wasserkräfte	bv_doc_id__36_d27e5661
den	bv_doc_id__36_d27e5663
lelche	bv_doc_id__36_d27e5665
irgendein	bv_doc_id__36_d27e5668
Zurfständeie	bv_doc_id__36_d27e5670
macht	bv_doc_id__36_d27e5672
<g/>
.	
Zur	bv_doc_id__36_d27e5676
Annahne	bv_doc_id__36_d27e5678
gelangt	bv_doc_id__36_d27e5681
folgende	bv_doc_id__36_d27e5683
Tael	bv_doc_id__36_d27e5685
sunf	bv_doc_id__36_d27e5687
des	bv_doc_id__36_d27e5689
Funktes	bv_doc_id__36_d27e5691
c	bv_doc_id__36_d27e5694
<g/>
:	
Vergwesen	bv_doc_id__36_d27e5698
<g/>
;	
die	bv_doc_id__36_d27e5702
Ausfürrung	bv_doc_id__36_d27e5704
der	bv_doc_id__36_d27e5707
Regulierung	bv_doc_id__36_d27e5709
und	bv_doc_id__36_d27e5711
die	bv_doc_id__36_d27e5713
Instandhaltung	bv_doc_id__36_d27e5715
der	bv_doc_id__36_d27e5717
schiffbaren	bv_doc_id__36_d27e5720
und	bv_doc_id__36_d27e5722
flößbaren	bv_doc_id__36_d27e5724
Gewüeser	bv_doc_id__36_d27e5726
<g/>
,	
dann	bv_doc_id__36_d27e5730
solcher	bv_doc_id__36_d27e5733
Genässer	bv_doc_id__36_d27e5735
<g/>
,	
welche	bv_doc_id__36_d27e5739
die	bv_doc_id__36_d27e5741
Erd	bv_doc_id__36_d27e5743
ze	bv_doc_id__36_d27e5746
gegen	bv_doc_id__36_d27e5748
das	bv_doc_id__36_d27e5750
Ausland	bv_doc_id__36_d27e5752
oder	bv_doc_id__36_d27e5754
zwischen	bv_doc_id__36_d27e5756
lih	bv_doc_id__36_d27e5759
dern	bv_doc_id__36_d27e5761
bilden	bv_doc_id__36_d27e5763
<g/>
,	
oder	bv_doc_id__36_d27e5767
die	bv_doc_id__36_d27e5769
zwei	bv_doc_id__36_d27e5772
oder	bv_doc_id__36_d27e5774
mehrere	bv_doc_id__36_d27e5776
Länder	bv_doc_id__36_d27e5778
durchfließen	bv_doc_id__36_d27e5780
<g/>
,	
den	bv_doc_id__36_d27e5785
Bau	bv_doc_id__36_d27e5787
der	bv_doc_id__36_d27e5789
jen	bv_doc_id__36_d27e5791
nigen	bv_doc_id__36_d27e5793
Fasserstraten	bv_doc_id__36_d27e5795
<g/>
,	
die	bv_doc_id__36_d27e5800
das	bv_doc_id__36_d27e5802
Znland	bv_doc_id__36_d27e5804
mit	bv_doc_id__36_d27e5806
den	bv_doc_id__36_d27e5808
Zusland	bv_doc_id__36_d27e5811
<g/>
,	
oder	bv_doc_id__36_d27e5815
die	bv_doc_id__36_d27e5817
mehrere	bv_doc_id__36_d27e5819
lönder	bv_doc_id__36_d27e5821
verbinden	bv_doc_id__36_d27e5824
<g/>
;	
dnr	bv_doc_id__36_d27e5828
Dampfkessel-	bv_doc_id__36_d27e5830
und	bv_doc_id__36_d27e5832
Kraftmaschinennesen	bv_doc_id__36_d27e5834
<g/>
;	
Vernessungswesen	bv_doc_id__36_d27e5839
Abgelehnt	bv_doc_id__36_d27e5841
wurde	bv_doc_id__36_d27e5843
der	bv_doc_id__36_d27e5845
Antrag	bv_doc_id__36_d27e5847
auf	bv_doc_id__36_d27e5850
Einschaltung	bv_doc_id__36_d27e5852
der	bv_doc_id__36_d27e5854
Torte	bv_doc_id__36_d27e5856
<g/>
,	
die	bv_doc_id__36_d27e5860
Angelegene	bv_doc_id__36_d27e5863
neiten	bv_doc_id__36_d27e5865
der	bv_doc_id__36_d27e5867
Tohlfahrtswälder	bv_doc_id__36_d27e5869
<g/>
(	
Schänz-	bv_doc_id__36_d27e5873
und	bv_doc_id__36_d27e5876
Kannwälder	bv_doc_id__36_d27e5878
<g/>
)	
sowie	bv_doc_id__36_d27e5882
das	bv_doc_id__36_d27e5884
Aufforstunge	bv_doc_id__36_d27e5886
wesen	bv_doc_id__36_d27e5889
<g/>
,	
“	bv_doc_id__36_d27e5893
Die	bv_doc_id__36_d27e5895
von	bv_doc_id__36_d27e5897
sozialdenokratischer	bv_doc_id__36_d27e5899
Seite	bv_doc_id__36_d27e5902
gewünschte	bv_doc_id__36_d27e5904
Einschaltung	bv_doc_id__36_d27e5906
des	bv_doc_id__36_d27e5908
Vorbes	bv_doc_id__36_d27e5910
lasserrechtonesen“	bv_doc_id__36_d27e5912
sowie	bv_doc_id__36_d27e5915
der	bv_doc_id__36_d27e5917
intrag	bv_doc_id__36_d27e5919
Eidersch	bv_doc_id__36_d27e5921
auf	bv_doc_id__36_d27e5923
Aufnahne	bv_doc_id__36_d27e5925
der	bv_doc_id__36_d27e5928
Worte	bv_doc_id__36_d27e5930
Mektrizitktswesen	bv_doc_id__36_d27e5932
und	bv_doc_id__36_d27e5934
industrielle	bv_doc_id__36_d27e5936
Vermertung	bv_doc_id__36_d27e5938
der	bv_doc_id__36_d27e5941
Bewisser	bv_doc_id__36_d27e5943
<g/>
.	
“	bv_doc_id__36_d27e5947
nachden	bv_doc_id__36_d27e5949
der	bv_doc_id__36_d27e5951
Vorsitzende	bv_doc_id__36_d27e5954
die	bv_doc_id__36_d27e5956
Sitglieder	bv_doc_id__36_d27e5958
des	bv_doc_id__36_d27e5960
Subkomitées	bv_doc_id__36_d27e5962
<g/>
,	
deren	bv_doc_id__36_d27e5967
Entrege	bv_doc_id__36_d27e5969
abgelennt	bv_doc_id__36_d27e5971
wurden	bv_doc_id__36_d27e5973
<g/>
,	
zur	bv_doc_id__36_d27e5977
rechtzeitigen	bv_doc_id__36_d27e5980
Vorlage	bv_doc_id__36_d27e5982
der	bv_doc_id__36_d27e5984
Hinoritätsvoten	bv_doc_id__36_d27e5986
eingeladen	bv_doc_id__36_d27e5988
nst	bv_doc_id__36_d27e5990
<g/>
,	
scnliest	bv_doc_id__36_d27e5995
er	bv_doc_id__36_d27e5997
die	bv_doc_id__36_d27e5999
Sitzung	bv_doc_id__36_d27e6001
um	bv_doc_id__36_d27e6003
12	bv_doc_id__36_d27e6006
Uar	bv_doc_id__36_d27e6008
30	bv_doc_id__36_d27e6010
dinaten	bv_doc_id__36_d27e6012
und	bv_doc_id__36_d27e6014
berannt	bv_doc_id__36_d27e6016
die	bv_doc_id__36_d27e6019
Fortsetzung	bv_doc_id__36_d27e6021
aur	bv_doc_id__36_d27e6023
Montag	bv_doc_id__36_d27e6025
<g/>
,	
den	bv_doc_id__36_d27e6029
12.	bv_doc_id__36_d27e6032
Juli	bv_doc_id__36_d27e6034
<g/>
,	
10	bv_doc_id__36_d27e6038
der	bv_doc_id__36_d27e6040
vorn	bv_doc_id__36_d27e6042
<g/>
.	
an	bv_doc_id__36_d27e6047
<g/>
.	
Protokoll	bv_doc_id__36_d27e271
der	bv_doc_id__36_d27e273
Sitzung	bv_doc_id__36_d27e275
des	bv_doc_id__36_d27e277
Subkomitees	bv_doc_id__36_d27e279
des	bv_doc_id__36_d27e282
Verfassungsausschusses	bv_doc_id__36_d27e284
vom	bv_doc_id__36_d27e286
11.	bv_doc_id__36_d27e288
Juli	bv_doc_id__36_d27e290
1920.	bv_doc_id__36_d27e292
Beginn	bv_doc_id__36_d27e295
<g/>
:	
9h30	bv_doc_id__36_d27e299
Vormittag	bv_doc_id__36_d27e301
<g/>
.	
Anwesend	bv_doc_id__36_d27e305
<g/>
:	
Dr	bv_doc_id__36_d27e310
<g/>
.	
Etto	bv_doc_id__36_d27e314
Bauer	bv_doc_id__36_d27e316
<g/>
,	
als	bv_doc_id__36_d27e321
Vorsitzender	bv_doc_id__36_d27e323
<g/>
,	
Dr	bv_doc_id__36_d27e327
<g/>
.	
Joaef	bv_doc_id__36_d27e331
Aigher	bv_doc_id__36_d27e334
<g/>
,	
Heinrich	bv_doc_id__36_d27e338
Cleasin	bv_doc_id__36_d27e340
<g/>
,	
als	bv_doc_id__36_d27e344
Berichterstatter	bv_doc_id__36_d27e347
tr	bv_doc_id__36_d27e349
<g/>
.	
Lobert	bv_doc_id__36_d27e353
Dannebere	bv_doc_id__36_d27e355
<g/>
.	
datuies	bv_doc_id__36_d27e360
il	bv_doc_id__36_d27e362
dersca	bv_doc_id__36_d27e364
<g/>
.	
Jodok	bv_doc_id__36_d27e368
Sinok	bv_doc_id__36_d27e370
<g/>
,	
dr	bv_doc_id__36_d27e375
<g/>
.	
Ignez	bv_doc_id__36_d27e379
Seipel	bv_doc_id__36_d27e381
Staxtssckretur	bv_doc_id__36_d27e383
trof	bv_doc_id__36_d27e386
<g/>
.	
Dr	bv_doc_id__36_d27e390
<g/>
.	
Michsel	bv_doc_id__36_d27e394
sayr	bv_doc_id__36_d27e396
<g/>
.	
Juroc	bv_doc_id__36_d27e401
<g/>
.	
or	bv_doc_id__36_d27e405
<g/>
.	
Naue	bv_doc_id__36_d27e409
&	bv_doc_id__36_d27e412
e	bv_doc_id__36_d27e414
l	bv_doc_id__36_d27e416
e	bv_doc_id__36_d27e418
en	bv_doc_id__36_d27e420
als	bv_doc_id__36_d27e422
Espale	bv_doc_id__36_d27e425
des	bv_doc_id__36_d27e427
Mrfeffie	bv_doc_id__36_d27e429
Von	bv_doc_id__36_d27e431
der	bv_doc_id__36_d27e433
Staatskanzlei	bv_doc_id__36_d27e435
<g/>
:	
Win-lat	bv_doc_id__36_d27e440
Fr	bv_doc_id__36_d27e442
<g/>
.	
Georg	bv_doc_id__36_d27e446
rocällch	bv_doc_id__36_d27e448
<g/>
.	
Sektionsrat	bv_doc_id__36_d27e453
Dr	bv_doc_id__36_d27e455
<g/>
.	
Egbert	bv_doc_id__36_d27e459
Kanaliaher	bv_doc_id__36_d27e461
oberfinanzrat	bv_doc_id__36_d27e464
dr	bv_doc_id__36_d27e466
<g/>
.	
Karl	bv_doc_id__36_d27e470
Uoser	bv_doc_id__36_d27e472
alo	bv_doc_id__36_d27e474
cartettine	bv_doc_id__36_d27e477
Kin	bv_doc_id__36_d27e479
<g/>
.	
Vizosekretär	bv_doc_id__36_d27e483
dr	bv_doc_id__36_d27e485
<g/>
.	
KurtFFisberge	bv_doc_id__36_d27e490
2	bv_doc_id__36_d27e494
der	bv_doc_id__36_d27e496
Voreitzende	bv_doc_id__36_d27e498
erteilt	bv_doc_id__36_d27e500
nach	bv_doc_id__36_d27e503
tröffnung	bv_doc_id__36_d27e505
der	bv_doc_id__36_d27e507
Sitzung	bv_doc_id__36_d27e509
den	bv_doc_id__36_d27e511
serichterstatter	bv_doc_id__36_d27e513
clesein	bv_doc_id__36_d27e516
das	bv_doc_id__36_d27e518
ort	bv_doc_id__36_d27e520
<g/>
,	
der	bv_doc_id__36_d27e524
ss	bv_doc_id__36_d27e526
als	bv_doc_id__36_d27e529
seine	bv_doc_id__36_d27e531
fufgabe	bv_doc_id__36_d27e533
darstellt	bv_doc_id__36_d27e535
<g/>
,	
aus	bv_doc_id__36_d27e539
den	bv_doc_id__36_d27e542
vorliegenden	bv_doc_id__36_d27e544
Entwürfen	bv_doc_id__36_d27e546
die	bv_doc_id__36_d27e548
Differenzpunkte	bv_doc_id__36_d27e550
derauszuschälen	bv_doc_id__36_d27e552
<g/>
,	
un	bv_doc_id__36_d27e557
eine	bv_doc_id__36_d27e559
Grundtage	bv_doc_id__36_d27e561
der	bv_doc_id__36_d27e563
Verhandlungen	bv_doc_id__36_d27e565
zu	bv_doc_id__36_d27e568
gewinnen	bv_doc_id__36_d27e570
<g/>
.	
Zur	bv_doc_id__36_d27e574
Beratung	bv_doc_id__36_d27e576
liegen	bv_doc_id__36_d27e578
vor	bv_doc_id__36_d27e581
<g/>
:	
2.)	bv_doc_id__36_d27e585
der	bv_doc_id__36_d27e587
Antwurf	bv_doc_id__36_d27e589
<g/>
,	
der	bv_doc_id__36_d27e594
gemeinsam	bv_doc_id__36_d27e596
vom	bv_doc_id__36_d27e598
Stagtskanzler	bv_doc_id__36_d27e600
Dr	bv_doc_id__36_d27e602
<g/>
.	
fenner	bv_doc_id__36_d27e607
und	bv_doc_id__36_d27e609
Staatsgekretär	bv_doc_id__36_d27e611
Dr	bv_doc_id__36_d27e613
<g/>
.	
Mayr	bv_doc_id__36_d27e617
verfast	bv_doc_id__36_d27e620
wurde	bv_doc_id__36_d27e622
<g/>
(	
Jenner	bv_doc_id__36_d27e626
Mayr	bv_doc_id__36_d27e628
Intwurf	bv_doc_id__36_d27e630
<g/>
):	
2.)	bv_doc_id__36_d27e635
der	bv_doc_id__36_d27e637
Entwarf	bv_doc_id__36_d27e639
<g/>
,	
der	bv_doc_id__36_d27e643
auf	bv_doc_id__36_d27e646
Grund	bv_doc_id__36_d27e648
der	bv_doc_id__36_d27e650
Einzer	bv_doc_id__36_d27e652
Verhandlungen	bv_doc_id__36_d27e654
in	bv_doc_id__36_d27e656
Forn	bv_doc_id__36_d27e659
einer	bv_doc_id__36_d27e661
Oegenüberstellung	bv_doc_id__36_d27e663
der	bv_doc_id__36_d27e665
Entwürfe	bv_doc_id__36_d27e667
des	bv_doc_id__36_d27e669
Staates	bv_doc_id__36_d27e672
sekretüre	bv_doc_id__36_d27e674
Dr	bv_doc_id__36_d27e676
<g/>
.	
Mayr	bv_doc_id__36_d27e680
und	bv_doc_id__36_d27e682
der	bv_doc_id__36_d27e685
soz	bv_doc_id__36_d27e687
<g/>
.	
-den	bv_doc_id__36_d27e691
<g/>
.	
Fartei	bv_doc_id__36_d27e695
<g/>
(	
Tr	bv_doc_id__36_d27e700
<g/>
.	
Hanneberz	bv_doc_id__36_d27e704
<g/>
)	
abgefaßt	bv_doc_id__36_d27e708
ist	bv_doc_id__36_d27e711
<g/>
;	
3.)	bv_doc_id__36_d27e715
der	bv_doc_id__36_d27e717
Intmurt	bv_doc_id__36_d27e719
der	bv_doc_id__36_d27e721
<g/>
.	
großdeutechen	bv_doc_id__36_d27e726
Vereinigung	bv_doc_id__36_d27e728
und	bv_doc_id__36_d27e730
2.)	bv_doc_id__36_d27e732
der	bv_doc_id__36_d27e734
Intwurf	bv_doc_id__36_d27e737
des	bv_doc_id__36_d27e739
Nr	bv_doc_id__36_d27e741
<g/>
.	
113pr	bv_doc_id__36_d27e745
<g/>
(	
840	bv_doc_id__36_d27e750
der	bv_doc_id__36_d27e752
Beilagen	bv_doc_id__36_d27e754
<g/>
).	
Vor	bv_doc_id__36_d27e758
Eintritt	bv_doc_id__36_d27e760
in	bv_doc_id__36_d27e763
die	bv_doc_id__36_d27e765
Debatte	bv_doc_id__36_d27e767
über	bv_doc_id__36_d27e769
diese	bv_doc_id__36_d27e771
Entwürfe	bv_doc_id__36_d27e773
wird	bv_doc_id__36_d27e776
se	bv_doc_id__36_d27e778
aber	bv_doc_id__36_d27e780
notwendig	bv_doc_id__36_d27e782
sein	bv_doc_id__36_d27e784
<g/>
,	
sich	bv_doc_id__36_d27e789
darüber	bv_doc_id__36_d27e791
klar	bv_doc_id__36_d27e793
zu	bv_doc_id__36_d27e795
werden	bv_doc_id__36_d27e797
<g/>
,	
ob	bv_doc_id__36_d27e802
nan	bv_doc_id__36_d27e804
<g/>
,	
wie	bv_doc_id__36_d27e808
es	bv_doc_id__36_d27e810
alle	bv_doc_id__36_d27e812
3	bv_doc_id__36_d27e815
fartelen	bv_doc_id__36_d27e817
vorscälsgen	bv_doc_id__36_d27e819
eine	bv_doc_id__36_d27e821
Treiteilung	bv_doc_id__36_d27e823
der	bv_doc_id__36_d27e825
Kompetenzen	bv_doc_id__36_d27e828
vornen	bv_doc_id__36_d27e830
men	bv_doc_id__36_d27e832
soll	bv_doc_id__36_d27e834
<g/>
,	
u	bv_doc_id__36_d27e838
<g/>
.	
zw	bv_doc_id__36_d27e843
<g/>
.	
folgendermaßen	bv_doc_id__36_d27e847
<g/>
:	
K	bv_doc_id__36_d27e851
<g/>
:	
Angelegenneiten	bv_doc_id__36_d27e856
<g/>
,	
in	bv_doc_id__36_d27e860
denen	bv_doc_id__36_d27e862
dis	bv_doc_id__36_d27e864
setzgebung	bv_doc_id__36_d27e867
und	bv_doc_id__36_d27e869
die	bv_doc_id__36_d27e871
Vollziehung	bv_doc_id__36_d27e873
den	bv_doc_id__36_d27e875
Bung	bv_doc_id__36_d27e877
zustehen	bv_doc_id__36_d27e880
<g/>
,	
R	bv_doc_id__36_d27e884
<g/>
:	
Angelegenheiten	bv_doc_id__36_d27e888
<g/>
,	
in	bv_doc_id__36_d27e893
denen	bv_doc_id__36_d27e895
die	bv_doc_id__36_d27e897
artzsehune	bv_doc_id__36_d27e899
den	bv_doc_id__36_d27e901
Funde	bv_doc_id__36_d27e903
und	bv_doc_id__36_d27e906
die	bv_doc_id__36_d27e908
Vollziche	bv_doc_id__36_d27e910
3	bv_doc_id__36_d27e914
den	bv_doc_id__36_d27e919
Ländern	bv_doc_id__36_d27e921
zustcht	bv_doc_id__36_d27e923
<g/>
,	
c	bv_doc_id__36_d27e927
<g/>
:	
angelegerheiten	bv_doc_id__36_d27e932
<g/>
,	
in	bv_doc_id__36_d27e936
denen	bv_doc_id__36_d27e938
dem	bv_doc_id__36_d27e940
Funde	bv_doc_id__36_d27e943
nur	bv_doc_id__36_d27e945
die	bv_doc_id__36_d27e947
grundsätzliche	bv_doc_id__36_d27e949
Gesetzgebung	bv_doc_id__36_d27e951
<g/>
,	
den	bv_doc_id__36_d27e956
Ländern	bv_doc_id__36_d27e958
aber	bv_doc_id__36_d27e960
die	bv_doc_id__36_d27e962
Erlassung	bv_doc_id__36_d27e964
der	bv_doc_id__36_d27e966
Ausführungsgesetze	bv_doc_id__36_d27e969
und	bv_doc_id__36_d27e971
die	bv_doc_id__36_d27e973
Vollzienung	bv_doc_id__36_d27e975
zustchen	bv_doc_id__36_d27e977
<g/>
.	
Nachdem	bv_doc_id__36_d27e982
der	bv_doc_id__36_d27e984
Eerichterstatter	bv_doc_id__36_d27e986
in	bv_doc_id__36_d27e988
ausfüurlicher	bv_doc_id__36_d27e990
Bärstellung	bv_doc_id__36_d27e992
die	bv_doc_id__36_d27e995
Unterschiede	bv_doc_id__36_d27e997
der	bv_doc_id__36_d27e999
Kompetenzabgrenzung	bv_doc_id__36_d27e1001
in	bv_doc_id__36_d27e1003
den	bv_doc_id__36_d27e1005
eingange	bv_doc_id__36_d27e1008
ermähnten	bv_doc_id__36_d27e1010
Ertwirfen	bv_doc_id__36_d27e1012
Punkt	bv_doc_id__36_d27e1014
für	bv_doc_id__36_d27e1016
Punkt	bv_doc_id__36_d27e1018
aufgezühlt	bv_doc_id__36_d27e1021
und	bv_doc_id__36_d27e1023
erörtert	bv_doc_id__36_d27e1025
hat	bv_doc_id__36_d27e1027
<g/>
,	
eipffehlt	bv_doc_id__36_d27e1031
er	bv_doc_id__36_d27e1034
die	bv_doc_id__36_d27e1036
Dehatte	bv_doc_id__36_d27e1038
in	bv_doc_id__36_d27e1040
der	bv_doc_id__36_d27e1042
leise	bv_doc_id__36_d27e1044
zu	bv_doc_id__36_d27e1047
führen	bv_doc_id__36_d27e1049
<g/>
,	
daß	bv_doc_id__36_d27e1053
das	bv_doc_id__36_d27e1055
Subkomitee	bv_doc_id__36_d27e1057
zuerst	bv_doc_id__36_d27e1060
über	bv_doc_id__36_d27e1062
die	bv_doc_id__36_d27e1064
allgemeine	bv_doc_id__36_d27e1066
Kompetenzaberenzung	bv_doc_id__36_d27e1068
und	bv_doc_id__36_d27e1070
dann	bv_doc_id__36_d27e1073
über	bv_doc_id__36_d27e1075
das	bv_doc_id__36_d27e1077
Recht	bv_doc_id__36_d27e1079
zur	bv_doc_id__36_d27e1081
<g/>
.	
Erlassung	bv_doc_id__36_d27e1086
von	bv_doc_id__36_d27e1088
Verordnungen	bv_doc_id__36_d27e1090
schlüssig	bv_doc_id__36_d27e1092
werde	bv_doc_id__36_d27e1094
<g/>
.	
Als	bv_doc_id__36_d27e1099
erster	bv_doc_id__36_d27e1101
ledner	bv_doc_id__36_d27e1103
der	bv_doc_id__36_d27e1105
Oeneraldebatte	bv_doc_id__36_d27e1107
<g/>
,	
die	bv_doc_id__36_d27e1112
der	bv_doc_id__36_d27e1114
Vorsitzende	bv_doc_id__36_d27e1116
daraufhin	bv_doc_id__36_d27e1118
eröffnet	bv_doc_id__36_d27e1120
<g/>
,	
erklärt	bv_doc_id__36_d27e1125
Staaterekretär	bv_doc_id__36_d27e1127
Dr	bv_doc_id__36_d27e1129
<g/>
.	
Ma	bv_doc_id__36_d27e1133
y	bv_doc_id__36_d27e1135
r	bv_doc_id__36_d27e1138
<g/>
,	
daß	bv_doc_id__36_d27e1142
sich	bv_doc_id__36_d27e1144
die	bv_doc_id__36_d27e1146
länder	bv_doc_id__36_d27e1148
nach	bv_doc_id__36_d27e1151
langnierigen	bv_doc_id__36_d27e1153
Verhandlungen	bv_doc_id__36_d27e1155
des	bv_doc_id__36_d27e1157
Tystenatik	bv_doc_id__36_d27e1159
seines	bv_doc_id__36_d27e1161
Entwurfes	bv_doc_id__36_d27e1164
<g/>
,	
wie	bv_doc_id__36_d27e1168
er	bv_doc_id__36_d27e1170
der	bv_doc_id__36_d27e1172
Linzer	bv_doc_id__36_d27e1174
lagung	bv_doc_id__36_d27e1177
vorlag	bv_doc_id__36_d27e1179
