<doc id="bv_doc_id__5" attrs="word lemma type">
Erster	bv_doc_id__5_d38e564
rechtswidrig	bv_doc_id__5_d38e21976
<g/>
.	
Art.	bv_doc_id__5_d38e21987
175.	bv_doc_id__5_d38e21989
Wer	bv_doc_id__5_d38e21994
in	bv_doc_id__5_d38e21996
einem	bv_doc_id__5_d38e21998
Dienst-	bv_doc_id__5_d38e22000
oder	bv_doc_id__5_d38e22002
Arbeitsverhältnis	bv_doc_id__5_d38e22005
als	bv_doc_id__5_d38e22007
Angestellter	bv_doc_id__5_d38e22009
oder	bv_doc_id__5_d38e22011
Arbeiter	bv_doc_id__5_d38e22013
steht	bv_doc_id__5_d38e22015
<g/>
,	
hat	bv_doc_id__5_d38e22020
das	bv_doc_id__5_d38e22022
Recht	bv_doc_id__5_d38e22024
auf	bv_doc_id__5_d38e22026
die	bv_doc_id__5_d38e22028
zur	bv_doc_id__5_d38e22031
Wahrnehmung	bv_doc_id__5_d38e22033
staatsbürgerlicher	bv_doc_id__5_d38e22035
Rechte	bv_doc_id__5_d38e22037
und	bv_doc_id__5_d38e22039
<g/>
,	
soweit	bv_doc_id__5_d38e22044
dadurch	bv_doc_id__5_d38e22046
der	bv_doc_id__5_d38e22048
Betrieb	bv_doc_id__5_d38e22050
nicht	bv_doc_id__5_d38e22052
erheblich	bv_doc_id__5_d38e22054
geschädigt	bv_doc_id__5_d38e22057
wird	bv_doc_id__5_d38e22059
<g/>
,	
zur	bv_doc_id__5_d38e22063
Ausübung	bv_doc_id__5_d38e22065
ihm	bv_doc_id__5_d38e22067
übertragener	bv_doc_id__5_d38e22070
öffentlicher	bv_doc_id__5_d38e22072
Ehrenämter	bv_doc_id__5_d38e22074
nötige	bv_doc_id__5_d38e22076
freie	bv_doc_id__5_d38e22078
Zeit	bv_doc_id__5_d38e22080
<g/>
.	
Wieweit	bv_doc_id__5_d38e22085
ihm	bv_doc_id__5_d38e22087
der	bv_doc_id__5_d38e22089
Anspruch	bv_doc_id__5_d38e22091
auf	bv_doc_id__5_d38e22093
Vergütung	bv_doc_id__5_d38e22096
erhalten	bv_doc_id__5_d38e22098
bleibt	bv_doc_id__5_d38e22100
<g/>
,	
bestimmt	bv_doc_id__5_d38e22104
das	bv_doc_id__5_d38e22106
Gesetz	bv_doc_id__5_d38e22109
<g/>
.	
Art.	bv_doc_id__5_d38e22119
176.	bv_doc_id__5_d38e22121
Zur	bv_doc_id__5_d38e22126
Erhaltung	bv_doc_id__5_d38e22128
der	bv_doc_id__5_d38e22130
Gesundheit	bv_doc_id__5_d38e22132
und	bv_doc_id__5_d38e22134
Arbeitsfähigkeit	bv_doc_id__5_d38e22137
<g/>
,	
zum	bv_doc_id__5_d38e22141
Schutze	bv_doc_id__5_d38e22143
der	bv_doc_id__5_d38e22145
Mutterschaft	bv_doc_id__5_d38e22147
und	bv_doc_id__5_d38e22150
zur	bv_doc_id__5_d38e22152
Vorsorge	bv_doc_id__5_d38e22154
gegen	bv_doc_id__5_d38e22156
die	bv_doc_id__5_d38e22158
wirtschaftlichen	bv_doc_id__5_d38e22160
Folgen	bv_doc_id__5_d38e22163
von	bv_doc_id__5_d38e22165
Alter	bv_doc_id__5_d38e22167
<g/>
,	
Schwäche	bv_doc_id__5_d38e22171
und	bv_doc_id__5_d38e22173
Wechselfällen	bv_doc_id__5_d38e22178
des	bv_doc_id__5_d38e22180
Lebens	bv_doc_id__5_d38e22182
schafft	bv_doc_id__5_d38e22184
der	bv_doc_id__5_d38e22186
Bund	bv_doc_id__5_d38e22189
ein	bv_doc_id__5_d38e22191
umfassendes	bv_doc_id__5_d38e22193
Versicherungswesen	bv_doc_id__5_d38e22195
unter	bv_doc_id__5_d38e22197
maßgebender	bv_doc_id__5_d38e22199
Mitwirkung	bv_doc_id__5_d38e22202
der	bv_doc_id__5_d38e22204
Versicherten	bv_doc_id__5_d38e22206
<g/>
.	
Art.	bv_doc_id__5_d38e22216
177.	bv_doc_id__5_d38e22218
Der	bv_doc_id__5_d38e22223
Bund	bv_doc_id__5_d38e22225
tritt	bv_doc_id__5_d38e22227
für	bv_doc_id__5_d38e22229
eine	bv_doc_id__5_d38e22231
zwischenstaatliche	bv_doc_id__5_d38e22234
Regelung	bv_doc_id__5_d38e22236
der	bv_doc_id__5_d38e22238
Rechtsverhältnisse	bv_doc_id__5_d38e22240
der	bv_doc_id__5_d38e22242
Arbeiter	bv_doc_id__5_d38e22244
ein	bv_doc_id__5_d38e22247
<g/>
,	
die	bv_doc_id__5_d38e22251
für	bv_doc_id__5_d38e22253
die	bv_doc_id__5_d38e22255
gesamte	bv_doc_id__5_d38e22257
arbeitende	bv_doc_id__5_d38e22260
Klasse	bv_doc_id__5_d38e22262
der	bv_doc_id__5_d38e22264
Menschheit	bv_doc_id__5_d38e22266
ein	bv_doc_id__5_d38e22268
allgemeines	bv_doc_id__5_d38e22270
Mindestmaß	bv_doc_id__5_d38e22273
der	bv_doc_id__5_d38e22275
sozialen	bv_doc_id__5_d38e22277
Rechte	bv_doc_id__5_d38e22279
erstrebt	bv_doc_id__5_d38e22281
<g/>
.	
Art.	bv_doc_id__5_d38e22291
178.	bv_doc_id__5_d38e22293
Jeder	bv_doc_id__5_d38e22298
Staatsbürger	bv_doc_id__5_d38e22300
hat	bv_doc_id__5_d38e22302
unbeschadet	bv_doc_id__5_d38e22304
seiner	bv_doc_id__5_d38e22306
persönlichen	bv_doc_id__5_d38e22309
Freiheit	bv_doc_id__5_d38e22311
die	bv_doc_id__5_d38e22313
sittliche	bv_doc_id__5_d38e22315
Pflicht	bv_doc_id__5_d38e22317
<g/>
,	
seine	bv_doc_id__5_d38e22322
geistigen	bv_doc_id__5_d38e22324
und	bv_doc_id__5_d38e22326
körperlichen	bv_doc_id__5_d38e22328
Kräfte	bv_doc_id__5_d38e22330
so	bv_doc_id__5_d38e22332
zu	bv_doc_id__5_d38e22335
betätigen	bv_doc_id__5_d38e22337
<g/>
,	
wie	bv_doc_id__5_d38e22341
es	bv_doc_id__5_d38e22343
das	bv_doc_id__5_d38e22345
Wohl	bv_doc_id__5_d38e22348
der	bv_doc_id__5_d38e22350
Gesamtheit	bv_doc_id__5_d38e22352
erfordert	bv_doc_id__5_d38e22354
<g/>
.	
Jedem	bv_doc_id__5_d38e22361
Staatsbürger	bv_doc_id__5_d38e22363
soll	bv_doc_id__5_d38e22365
die	bv_doc_id__5_d38e22367
Möglichkeit	bv_doc_id__5_d38e22369
gegeben	bv_doc_id__5_d38e22372
werden	bv_doc_id__5_d38e22374
<g/>
,	
durch	bv_doc_id__5_d38e22378
wirtschaftliche	bv_doc_id__5_d38e22380
Arbeit	bv_doc_id__5_d38e22382
seinen	bv_doc_id__5_d38e22385
Unterhalt	bv_doc_id__5_d38e22387
zu	bv_doc_id__5_d38e22389
erwerben	bv_doc_id__5_d38e22391
<g/>
.	
Soweit	bv_doc_id__5_d38e22395
ihm	bv_doc_id__5_d38e22398
angemessene	bv_doc_id__5_d38e22400
Arbeitsgelegenheit	bv_doc_id__5_d38e22402
nicht	bv_doc_id__5_d38e22404
nachgewiesen	bv_doc_id__5_d38e22406
werden	bv_doc_id__5_d38e22408
kann	bv_doc_id__5_d38e22411
<g/>
,	
wird	bv_doc_id__5_d38e22415
für	bv_doc_id__5_d38e22417
seinen	bv_doc_id__5_d38e22419
notwendigen	bv_doc_id__5_d38e22421
Unterhalt	bv_doc_id__5_d38e22424
gesorgt	bv_doc_id__5_d38e22426
<g/>
.	
Das	bv_doc_id__5_d38e22430
Nähere	bv_doc_id__5_d38e22432
wird	bv_doc_id__5_d38e22434
durch	bv_doc_id__5_d38e22437
besondere	bv_doc_id__5_d38e22439
Bundesgesetze	bv_doc_id__5_d38e22441
bestimmt	bv_doc_id__5_d38e22443
<g/>
.	
Art.	bv_doc_id__5_d38e22453
179.	bv_doc_id__5_d38e22455
Der	bv_doc_id__5_d38e22460
selbständige	bv_doc_id__5_d38e22462
Mittelstand	bv_doc_id__5_d38e22464
in	bv_doc_id__5_d38e22466
Landwirtschaft	bv_doc_id__5_d38e22468
<g/>
,	
Gewerbe	bv_doc_id__5_d38e22473
und	bv_doc_id__5_d38e22475
Handel	bv_doc_id__5_d38e22477
ist	bv_doc_id__5_d38e22479
in	bv_doc_id__5_d38e22481
Gesetzgebung	bv_doc_id__5_d38e22484
und	bv_doc_id__5_d38e22486
Verwaltung	bv_doc_id__5_d38e22488
zu	bv_doc_id__5_d38e22490
fördern	bv_doc_id__5_d38e22492
und	bv_doc_id__5_d38e22494
gegen	bv_doc_id__5_d38e22497
Ueberlastung	bv_doc_id__5_d38e22499
und	bv_doc_id__5_d38e22501
Aufsaugung	bv_doc_id__5_d38e22503
zu	bv_doc_id__5_d38e22505
schützen	bv_doc_id__5_d38e22507
<g/>
.	
Art.	bv_doc_id__5_d38e22518
180.	bv_doc_id__5_d38e22520
Die	bv_doc_id__5_d38e22525
Arbeiter	bv_doc_id__5_d38e22527
und	bv_doc_id__5_d38e22529
Angestellten	bv_doc_id__5_d38e22531
sind	bv_doc_id__5_d38e22533
dazu	bv_doc_id__5_d38e22536
berufen	bv_doc_id__5_d38e22538
<g/>
,	
gleichberechtigt	bv_doc_id__5_d38e22542
in	bv_doc_id__5_d38e22544
Gemein-	bv_doc_id__5_d38e22546
schaft	bv_doc_id__5_d38e22551
mit	bv_doc_id__5_d38e22553
den	bv_doc_id__5_d38e22555
Unternehmern	bv_doc_id__5_d38e22557
an	bv_doc_id__5_d38e22559
der	bv_doc_id__5_d38e22562
Regelung	bv_doc_id__5_d38e22564
der	bv_doc_id__5_d38e22566
Lohn-	bv_doc_id__5_d38e22568
und	bv_doc_id__5_d38e22570
Arbeitsbedingungen	bv_doc_id__5_d38e22572
sowie	bv_doc_id__5_d38e22575
an	bv_doc_id__5_d38e22577
der	bv_doc_id__5_d38e22579
gesamten	bv_doc_id__5_d38e22581
wirtschaftlichen	bv_doc_id__5_d38e22583
Entwicklung	bv_doc_id__5_d38e22585
der	bv_doc_id__5_d38e22588
produktiven	bv_doc_id__5_d38e22590
Kräfte	bv_doc_id__5_d38e22592
mitzuwirken	bv_doc_id__5_d38e22594
<g/>
.	
Die	bv_doc_id__5_d38e22598
beiderseitigen	bv_doc_id__5_d38e22601
Organisationen	bv_doc_id__5_d38e22603
und	bv_doc_id__5_d38e22605
ihre	bv_doc_id__5_d38e22607
Vereinbarungen	bv_doc_id__5_d38e22609
werden	bv_doc_id__5_d38e22611
anerkannt	bv_doc_id__5_d38e22614
<g/>
.	
Die	bv_doc_id__5_d38e22621
Arbeiter	bv_doc_id__5_d38e22623
und	bv_doc_id__5_d38e22625
Angestellten	bv_doc_id__5_d38e22627
erhalten	bv_doc_id__5_d38e22629
zur	bv_doc_id__5_d38e22632
Wahrnehmung	bv_doc_id__5_d38e22634
ihrer	bv_doc_id__5_d38e22636
sozialen	bv_doc_id__5_d38e22638
und	bv_doc_id__5_d38e22640
wirtschaftlichen	bv_doc_id__5_d38e22642
Interessen	bv_doc_id__5_d38e22645
gesetzliche	bv_doc_id__5_d38e22647
Vertretungen	bv_doc_id__5_d38e22649
in	bv_doc_id__5_d38e22651
Betriebsarbeiterräten	bv_doc_id__5_d38e22653
sowie	bv_doc_id__5_d38e22655
in	bv_doc_id__5_d38e22658
nach	bv_doc_id__5_d38e22660
Wirtschaftsgebieten	bv_doc_id__5_d38e22662
gegliederten	bv_doc_id__5_d38e22664
Bezirksarbeiterräten	bv_doc_id__5_d38e22666
und	bv_doc_id__5_d38e22668
in	bv_doc_id__5_d38e22671
einem	bv_doc_id__5_d38e22673
Bundesarbeiterrat	bv_doc_id__5_d38e22675
<g/>
.	
Die	bv_doc_id__5_d38e22682
Bezirksarbeiterräte	bv_doc_id__5_d38e22684
und	bv_doc_id__5_d38e22686
der	bv_doc_id__5_d38e22688
Bundesarbeiterrat	bv_doc_id__5_d38e22690
treten	bv_doc_id__5_d38e22693
zur	bv_doc_id__5_d38e22695
Erfüllung	bv_doc_id__5_d38e22697
der	bv_doc_id__5_d38e22699
gesamten	bv_doc_id__5_d38e22701
wirtschaftlichen	bv_doc_id__5_d38e22703
Aufgaben	bv_doc_id__5_d38e22706
und	bv_doc_id__5_d38e22708
zur	bv_doc_id__5_d38e22710
Mitwirkung	bv_doc_id__5_d38e22712
bei	bv_doc_id__5_d38e22714
der	bv_doc_id__5_d38e22716
Ausführung	bv_doc_id__5_d38e22719
der	bv_doc_id__5_d38e22721
Sozialisierungsgesetze	bv_doc_id__5_d38e22723
mit	bv_doc_id__5_d38e22725
den	bv_doc_id__5_d38e22727
Vertretungen	bv_doc_id__5_d38e22729
der	bv_doc_id__5_d38e22732
Unternehmer	bv_doc_id__5_d38e22734
und	bv_doc_id__5_d38e22736
sonst	bv_doc_id__5_d38e22738
beteiligter	bv_doc_id__5_d38e22740
Volkskreise	bv_doc_id__5_d38e22742
zu	bv_doc_id__5_d38e22745
Bezirkswirtschaftsräten	bv_doc_id__5_d38e22747
und	bv_doc_id__5_d38e22749
zu	bv_doc_id__5_d38e22751
einem	bv_doc_id__5_d38e22753
Bundeswirtschaftsrat	bv_doc_id__5_d38e22755
zusammen	bv_doc_id__5_d38e22758
<g/>
.	
Die	bv_doc_id__5_d38e22762
Bezirkswirtschaftsräte	bv_doc_id__5_d38e22764
und	bv_doc_id__5_d38e22766
der	bv_doc_id__5_d38e22768
Bundeswirtschaftsrat	bv_doc_id__5_d38e22771
sind	bv_doc_id__5_d38e22773
so	bv_doc_id__5_d38e22775
zu	bv_doc_id__5_d38e22777
gestalten	bv_doc_id__5_d38e22779
<g/>
,	
daß	bv_doc_id__5_d38e22784
alle	bv_doc_id__5_d38e22786
wichtigen	bv_doc_id__5_d38e22788
Berufsgruppen	bv_doc_id__5_d38e22790
entsprechend	bv_doc_id__5_d38e22792
ihrer	bv_doc_id__5_d38e22794
wirtschaftlichen	bv_doc_id__5_d38e22797
und	bv_doc_id__5_d38e22799
sozialen	bv_doc_id__5_d38e22801
Bedeutung	bv_doc_id__5_d38e22803
darin	bv_doc_id__5_d38e22805
vertreten	bv_doc_id__5_d38e22807
sind	bv_doc_id__5_d38e22810
<g/>
.	
Sozialpolitische	bv_doc_id__5_d38e22817
und	bv_doc_id__5_d38e22819
wirtschaftspolitische	bv_doc_id__5_d38e22821
Gesetzentwürfe	bv_doc_id__5_d38e22823
von	bv_doc_id__5_d38e22825
grundlegender	bv_doc_id__5_d38e22828
Bedeutung	bv_doc_id__5_d38e22830
sollen	bv_doc_id__5_d38e22832
von	bv_doc_id__5_d38e22834
der	bv_doc_id__5_d38e22836
Bundesregierung	bv_doc_id__5_d38e22838
vor	bv_doc_id__5_d38e22841
ihrer	bv_doc_id__5_d38e22843
Einbringung	bv_doc_id__5_d38e22845
dem	bv_doc_id__5_d38e22847
Bundeswirtschaftsrat	bv_doc_id__5_d38e22849
zur	bv_doc_id__5_d38e22851
Begutachtung	bv_doc_id__5_d38e22854
vorgelegt	bv_doc_id__5_d38e22856
werden	bv_doc_id__5_d38e22858
<g/>
.	
Der	bv_doc_id__5_d38e22862
Bundeswirtschaftsrat	bv_doc_id__5_d38e22864
hat	bv_doc_id__5_d38e22867
das	bv_doc_id__5_d38e22869
Recht	bv_doc_id__5_d38e22871
<g/>
,	
selbst	bv_doc_id__5_d38e22875
solche	bv_doc_id__5_d38e22877
Gesetzesvorlagen	bv_doc_id__5_d38e22880
zu	bv_doc_id__5_d38e22882
beantragen	bv_doc_id__5_d38e22884
<g/>
.	
Stimmt	bv_doc_id__5_d38e22888
ihnen	bv_doc_id__5_d38e22890
die	bv_doc_id__5_d38e22893
Bundesregierung	bv_doc_id__5_d38e22895
nicht	bv_doc_id__5_d38e22897
zu	bv_doc_id__5_d38e22899
<g/>
,	
so	bv_doc_id__5_d38e22906
hat	bv_doc_id__5_d38e22908
sie	bv_doc_id__5_d38e22910
trotzdem	bv_doc_id__5_d38e22912
die	bv_doc_id__5_d38e22914
Vorlage	bv_doc_id__5_d38e22916
unter	bv_doc_id__5_d38e22919
Darlegung	bv_doc_id__5_d38e22921
ihres	bv_doc_id__5_d38e22923
Standpunktes	bv_doc_id__5_d38e22925
beim	bv_doc_id__5_d38e22927
Bundestag	bv_doc_id__5_d38e22929
einzubringen	bv_doc_id__5_d38e22932
<g/>
.	
Der	bv_doc_id__5_d38e22936
Bundeswirtschaftsrat	bv_doc_id__5_d38e22938
kann	bv_doc_id__5_d38e22940
die	bv_doc_id__5_d38e22942
Vorlage	bv_doc_id__5_d38e22945
durch	bv_doc_id__5_d38e22947
eines	bv_doc_id__5_d38e22949
seiner	bv_doc_id__5_d38e22951
Mitglieder	bv_doc_id__5_d38e22953
vor	bv_doc_id__5_d38e22955
dem	bv_doc_id__5_d38e22958
Bundestag	bv_doc_id__5_d38e22960
vertreten	bv_doc_id__5_d38e22962
lassen	bv_doc_id__5_d38e22964
<g/>
.	
Den	bv_doc_id__5_d38e22972
Arbeiter-	bv_doc_id__5_d38e22974
und	bv_doc_id__5_d38e22976
Wirtschaftsräten	bv_doc_id__5_d38e22978
können	bv_doc_id__5_d38e22980
auf	bv_doc_id__5_d38e22983
den	bv_doc_id__5_d38e22985
ihnen	bv_doc_id__5_d38e22987
überwiesenen	bv_doc_id__5_d38e22989
Gebieten	bv_doc_id__5_d38e22991
Kontroll-	bv_doc_id__5_d38e22993
und	bv_doc_id__5_d38e22996
Verwaltungsbefugnisse	bv_doc_id__5_d38e22998
übertragen	bv_doc_id__5_d38e23000
werden	bv_doc_id__5_d38e23002
<g/>
.	
Art.	bv_doc_id__5_d38e23013
181.	bv_doc_id__5_d38e23015
Aufbau	bv_doc_id__5_d38e23020
und	bv_doc_id__5_d38e23022
Aufgabe	bv_doc_id__5_d38e23024
der	bv_doc_id__5_d38e23026
Arbeiter-	bv_doc_id__5_d38e23028
und	bv_doc_id__5_d38e23031
Wirtschaftsräte	bv_doc_id__5_d38e23033
sowie	bv_doc_id__5_d38e23035
ihr	bv_doc_id__5_d38e23037
Verhältnis	bv_doc_id__5_d38e23039
zu	bv_doc_id__5_d38e23041
anderen	bv_doc_id__5_d38e23044
sozialen	bv_doc_id__5_d38e23046
Selbstverwaltungskörpern	bv_doc_id__5_d38e23048
zu	bv_doc_id__5_d38e23050
regeln	bv_doc_id__5_d38e23052
<g/>
,	
ist	bv_doc_id__5_d38e23057
ausschließlich	bv_doc_id__5_d38e23059
Sache	bv_doc_id__5_d38e23061
des	bv_doc_id__5_d38e23063
Bundes	bv_doc_id__5_d38e23065
<g/>
.	
Sechster	bv_doc_id__5_d38e15073
Abschnitt	bv_doc_id__5_d38e15075
<g/>
.	
Von	bv_doc_id__5_d38e15082
den	bv_doc_id__5_d38e15084
Grundrechten	bv_doc_id__5_d38e15086
und	bv_doc_id__5_d38e15088
Grundpflich	bv_doc_id__5_d38e15090
ten	bv_doc_id__5_d38e15093
<g/>
.	
Art.	bv_doc_id__5_d38e15102
125.	bv_doc_id__5_d38e15104
Alle	bv_doc_id__5_d38e15109
Staatsbürger	bv_doc_id__5_d38e15111
sind	bv_doc_id__5_d38e15113
vor	bv_doc_id__5_d38e15115
dem	bv_doc_id__5_d38e15117
Gesetze	bv_doc_id__5_d38e15120
gleich	bv_doc_id__5_d38e15122
<g/>
.	
Männer	bv_doc_id__5_d38e15129
und	bv_doc_id__5_d38e15131
Frauen	bv_doc_id__5_d38e15133
haben	bv_doc_id__5_d38e15135
grundsätzlich	bv_doc_id__5_d38e15137
dieselben	bv_doc_id__5_d38e15140
staatsbürgerlichen	bv_doc_id__5_d38e15142
Rechte	bv_doc_id__5_d38e15144
und	bv_doc_id__5_d38e15146
Pflichten	bv_doc_id__5_d38e15148
<g/>
.	
Oeffentlichrechtliche	bv_doc_id__5_d38e15155
Vorrechte	bv_doc_id__5_d38e15157
und	bv_doc_id__5_d38e15159
Nachteile	bv_doc_id__5_d38e15161
der	bv_doc_id__5_d38e15163
Geburt	bv_doc_id__5_d38e15166
oder	bv_doc_id__5_d38e15168
des	bv_doc_id__5_d38e15170
Standes	bv_doc_id__5_d38e15172
<g/>
,	
insbesondere	bv_doc_id__5_d38e15176
der	bv_doc_id__5_d38e15179
Adel	bv_doc_id__5_d38e15181
<g/>
,	
seine	bv_doc_id__5_d38e15185
äußeren	bv_doc_id__5_d38e15187
Ehrenvorzüge	bv_doc_id__5_d38e15189
sowie	bv_doc_id__5_d38e15192
bloß	bv_doc_id__5_d38e15194
zur	bv_doc_id__5_d38e15196
Auszeichnung	bv_doc_id__5_d38e15198
verliehene	bv_doc_id__5_d38e15200
<g/>
,	
mit	bv_doc_id__5_d38e15205
einer	bv_doc_id__5_d38e15207
amtlichen	bv_doc_id__5_d38e15209
Stellung	bv_doc_id__5_d38e15211
<g/>
,	
dem	bv_doc_id__5_d38e15215
Berufe	bv_doc_id__5_d38e15218
oder	bv_doc_id__5_d38e15220
einer	bv_doc_id__5_d38e15222
wissenschaftlichen	bv_doc_id__5_d38e15224
oder	bv_doc_id__5_d38e15226
künstlerischen	bv_doc_id__5_d38e15228
Befähigung	bv_doc_id__5_d38e15231
nicht	bv_doc_id__5_d38e15233
im	bv_doc_id__5_d38e15235
Zusammenhange	bv_doc_id__5_d38e15237
stehenden	bv_doc_id__5_d38e15239
Titel	bv_doc_id__5_d38e15241
und	bv_doc_id__5_d38e15244
Würden	bv_doc_id__5_d38e15246
und	bv_doc_id__5_d38e15248
die	bv_doc_id__5_d38e15250
damit	bv_doc_id__5_d38e15252
verbundenen	bv_doc_id__5_d38e15254
Ehrenvorzüge	bv_doc_id__5_d38e15257
sowie	bv_doc_id__5_d38e15259
die	bv_doc_id__5_d38e15261
weltlichen	bv_doc_id__5_d38e15263
Ritter-	bv_doc_id__5_d38e15265
und	bv_doc_id__5_d38e15267
Damenorden	bv_doc_id__5_d38e15270
sind	bv_doc_id__5_d38e15272
aufgehoben	bv_doc_id__5_d38e15274
<g/>
.	
Die	bv_doc_id__5_d38e15281
bisher	bv_doc_id__5_d38e15283
verliehenen	bv_doc_id__5_d38e15285
Orden	bv_doc_id__5_d38e15287
und	bv_doc_id__5_d38e15289
Ehrenzeichen	bv_doc_id__5_d38e15292
dürfen	bv_doc_id__5_d38e15294
weiter	bv_doc_id__5_d38e15296
getragen	bv_doc_id__5_d38e15298
werden	bv_doc_id__5_d38e15300
<g/>
,	
neue	bv_doc_id__5_d38e15305
Ehrenzeichnen	bv_doc_id__5_d38e15307
können	bv_doc_id__5_d38e15309
nur	bv_doc_id__5_d38e15311
durch	bv_doc_id__5_d38e15313
Bundesgesetz	bv_doc_id__5_d38e15315
geschaffen	bv_doc_id__5_d38e15318
werden	bv_doc_id__5_d38e15320
<g/>
.	
Art.	bv_doc_id__5_d38e15102
125.	bv_doc_id__5_d38e15104
Alle	bv_doc_id__5_d38e15109
Staatsbürger	bv_doc_id__5_d38e15111
sind	bv_doc_id__5_d38e15113
vor	bv_doc_id__5_d38e15115
dem	bv_doc_id__5_d38e15117
Gesetze	bv_doc_id__5_d38e15120
gleich	bv_doc_id__5_d38e15122
<g/>
.	
Männer	bv_doc_id__5_d38e15129
und	bv_doc_id__5_d38e15131
Frauen	bv_doc_id__5_d38e15133
haben	bv_doc_id__5_d38e15135
grundsätzlich	bv_doc_id__5_d38e15137
dieselben	bv_doc_id__5_d38e15140
staatsbürgerlichen	bv_doc_id__5_d38e15142
Rechte	bv_doc_id__5_d38e15144
und	bv_doc_id__5_d38e15146
Pflichten	bv_doc_id__5_d38e15148
<g/>
.	
Oeffentlichrechtliche	bv_doc_id__5_d38e15155
Vorrechte	bv_doc_id__5_d38e15157
und	bv_doc_id__5_d38e15159
Nachteile	bv_doc_id__5_d38e15161
der	bv_doc_id__5_d38e15163
Geburt	bv_doc_id__5_d38e15166
oder	bv_doc_id__5_d38e15168
des	bv_doc_id__5_d38e15170
Standes	bv_doc_id__5_d38e15172
<g/>
,	
insbesondere	bv_doc_id__5_d38e15176
der	bv_doc_id__5_d38e15179
Adel	bv_doc_id__5_d38e15181
<g/>
,	
seine	bv_doc_id__5_d38e15185
äußeren	bv_doc_id__5_d38e15187
Ehrenvorzüge	bv_doc_id__5_d38e15189
sowie	bv_doc_id__5_d38e15192
bloß	bv_doc_id__5_d38e15194
zur	bv_doc_id__5_d38e15196
Auszeichnung	bv_doc_id__5_d38e15198
verliehene	bv_doc_id__5_d38e15200
<g/>
,	
mit	bv_doc_id__5_d38e15205
einer	bv_doc_id__5_d38e15207
amtlichen	bv_doc_id__5_d38e15209
Stellung	bv_doc_id__5_d38e15211
<g/>
,	
dem	bv_doc_id__5_d38e15215
Berufe	bv_doc_id__5_d38e15218
oder	bv_doc_id__5_d38e15220
einer	bv_doc_id__5_d38e15222
wissenschaftlichen	bv_doc_id__5_d38e15224
oder	bv_doc_id__5_d38e15226
künstlerischen	bv_doc_id__5_d38e15228
Befähigung	bv_doc_id__5_d38e15231
nicht	bv_doc_id__5_d38e15233
im	bv_doc_id__5_d38e15235
Zusammenhange	bv_doc_id__5_d38e15237
stehenden	bv_doc_id__5_d38e15239
Titel	bv_doc_id__5_d38e15241
und	bv_doc_id__5_d38e15244
Würden	bv_doc_id__5_d38e15246
und	bv_doc_id__5_d38e15248
die	bv_doc_id__5_d38e15250
damit	bv_doc_id__5_d38e15252
verbundenen	bv_doc_id__5_d38e15254
Ehrenvorzüge	bv_doc_id__5_d38e15257
sowie	bv_doc_id__5_d38e15259
die	bv_doc_id__5_d38e15261
weltlichen	bv_doc_id__5_d38e15263
Ritter-	bv_doc_id__5_d38e15265
und	bv_doc_id__5_d38e15267
Damenorden	bv_doc_id__5_d38e15270
sind	bv_doc_id__5_d38e15272
aufgehoben	bv_doc_id__5_d38e15274
<g/>
.	
Die	bv_doc_id__5_d38e15281
bisher	bv_doc_id__5_d38e15283
verliehenen	bv_doc_id__5_d38e15285
Orden	bv_doc_id__5_d38e15287
und	bv_doc_id__5_d38e15289
Ehrenzeichen	bv_doc_id__5_d38e15292
dürfen	bv_doc_id__5_d38e15294
weiter	bv_doc_id__5_d38e15296
getragen	bv_doc_id__5_d38e15298
werden	bv_doc_id__5_d38e15300
<g/>
,	
neue	bv_doc_id__5_d38e15305
Ehrenzeichnen	bv_doc_id__5_d38e15307
können	bv_doc_id__5_d38e15309
nur	bv_doc_id__5_d38e15311
durch	bv_doc_id__5_d38e15313
Bundesgesetz	bv_doc_id__5_d38e15315
geschaffen	bv_doc_id__5_d38e15318
werden	bv_doc_id__5_d38e15320
<g/>
.	
Art.	bv_doc_id__5_d38e15330
126.	bv_doc_id__5_d38e15332
Alle	bv_doc_id__5_d38e15337
Staatsbürger	bv_doc_id__5_d38e15339
genießen	bv_doc_id__5_d38e15341
Freizügigkeit	bv_doc_id__5_d38e15343
im	bv_doc_id__5_d38e15345
ganzen	bv_doc_id__5_d38e15348
Bundesgebiete	bv_doc_id__5_d38e15350
<g/>
.	
Jeder	bv_doc_id__5_d38e15354
hat	bv_doc_id__5_d38e15356
das	bv_doc_id__5_d38e15358
Recht	bv_doc_id__5_d38e15361
<g/>
,	
sich	bv_doc_id__5_d38e15365
an	bv_doc_id__5_d38e15367
beliebigen	bv_doc_id__5_d38e15369
Orten	bv_doc_id__5_d38e15371
des	bv_doc_id__5_d38e15374
Bundesgebietes	bv_doc_id__5_d38e15376
aufzuhalten	bv_doc_id__5_d38e15378
und	bv_doc_id__5_d38e15380
niederzulassen	bv_doc_id__5_d38e15382
<g/>
,	
Grundstücke	bv_doc_id__5_d38e15387
zu	bv_doc_id__5_d38e15389
erwerben	bv_doc_id__5_d38e15391
und	bv_doc_id__5_d38e15393
jeden	bv_doc_id__5_d38e15395
Nahrungszweig	bv_doc_id__5_d38e15397
zu	bv_doc_id__5_d38e15400
betreiben	bv_doc_id__5_d38e15402
