<doc id="bv_doc_id__2" attrs="word lemma type">
Erster	bv_doc_id__2_d10e502
richterlichen	bv_doc_id__2_d10e21362
Beamten	bv_doc_id__2_d10e21364
über	bv_doc_id__2_d10e21366
Vorschlag	bv_doc_id__2_d10e21368
der	bv_doc_id__2_d10e21370
Bundesregierung	bv_doc_id__2_d10e21372
vom	bv_doc_id__2_d10e21375
Bundespräsidenten	bv_doc_id__2_d10e21377
zu	bv_doc_id__2_d10e21379
ernennen	bv_doc_id__2_d10e21381
<g/>
.	
Aus	bv_doc_id__2_d10e21388
dem	bv_doc_id__2_d10e21390
Stande	bv_doc_id__2_d10e21392
der	bv_doc_id__2_d10e21394
richterlichen	bv_doc_id__2_d10e21396
Beamten	bv_doc_id__2_d10e21399
ernennt	bv_doc_id__2_d10e21401
der	bv_doc_id__2_d10e21403
Bundespräsident	bv_doc_id__2_d10e21405
auf	bv_doc_id__2_d10e21407
Vorschlag	bv_doc_id__2_d10e21409
der	bv_doc_id__2_d10e21412
Bundesregierung	bv_doc_id__2_d10e21414
den	bv_doc_id__2_d10e21416
Präsidenten	bv_doc_id__2_d10e21418
<g/>
,	
auf	bv_doc_id__2_d10e21422
Vorschlag	bv_doc_id__2_d10e21425
der	bv_doc_id__2_d10e21427
Landesregierung	bv_doc_id__2_d10e21429
den	bv_doc_id__2_d10e21431
Vizepräsidenten	bv_doc_id__2_d10e21433
des	bv_doc_id__2_d10e21435
Landesverwaltungsgerichtes	bv_doc_id__2_d10e21438
<g/>
.	
Art.	bv_doc_id__2_d10e21448
15	bv_doc_id__2_d10e21450
6	bv_doc_id__2_d10e21456
<g/>
.	
Das	bv_doc_id__2_d10e21465
Bundesverwaltungsgericht	bv_doc_id__2_d10e21467
in	bv_doc_id__2_d10e21469
Wien	bv_doc_id__2_d10e21471
muß	bv_doc_id__2_d10e21473
wenigstens	bv_doc_id__2_d10e21476
zur	bv_doc_id__2_d10e21478
Hälfte	bv_doc_id__2_d10e21480
seiner	bv_doc_id__2_d10e21482
Mitglieder	bv_doc_id__2_d10e21484
aus	bv_doc_id__2_d10e21486
richterlichen	bv_doc_id__2_d10e21489
Beamten	bv_doc_id__2_d10e21491
bestehen	bv_doc_id__2_d10e21493
<g/>
.	
Der	bv_doc_id__2_d10e21500
Präsident	bv_doc_id__2_d10e21502
und	bv_doc_id__2_d10e21504
die	bv_doc_id__2_d10e21506
Hälfte	bv_doc_id__2_d10e21508
der	bv_doc_id__2_d10e21511
Mitglieder	bv_doc_id__2_d10e21513
werden	bv_doc_id__2_d10e21515
über	bv_doc_id__2_d10e21517
Vorschlag	bv_doc_id__2_d10e21519
der	bv_doc_id__2_d10e21521
Bundesregierung	bv_doc_id__2_d10e21524
<g/>
,	
der	bv_doc_id__2_d10e21528
Vizepräsident	bv_doc_id__2_d10e21530
und	bv_doc_id__2_d10e21532
die	bv_doc_id__2_d10e21534
Hälfte	bv_doc_id__2_d10e21537
der	bv_doc_id__2_d10e21539
Mitglieder	bv_doc_id__2_d10e21541
auf	bv_doc_id__2_d10e21543
Vorschlag	bv_doc_id__2_d10e21545
des	bv_doc_id__2_d10e21547
Bundesrates	bv_doc_id__2_d10e21550
vom	bv_doc_id__2_d10e21552
Bundespräsidenten	bv_doc_id__2_d10e21554
ernannt	bv_doc_id__2_d10e21556
<g/>
.	
Art.	bv_doc_id__2_d10e21568
15	bv_doc_id__2_d10e21570
7	bv_doc_id__2_d10e21576
<g/>
.	
Das	bv_doc_id__2_d10e21585
Bundesverwaltungsgericht	bv_doc_id__2_d10e21587
und	bv_doc_id__2_d10e21589
die	bv_doc_id__2_d10e21591
Landesverwaltungsgerichte	bv_doc_id__2_d10e21593
haben	bv_doc_id__2_d10e21596
in	bv_doc_id__2_d10e21598
der	bv_doc_id__2_d10e21600
Regel	bv_doc_id__2_d10e21602
nur	bv_doc_id__2_d10e21604
über	bv_doc_id__2_d10e21606
Beschwerden	bv_doc_id__2_d10e21609
der	bv_doc_id__2_d10e21611
Parteien	bv_doc_id__2_d10e21613
zu	bv_doc_id__2_d10e21615
erkennen	bv_doc_id__2_d10e21617
<g/>
.	
Ev	bv_doc_id__2_d10e21624
<g/>
.	
Zu	bv_doc_id__2_d10e21628
r	bv_doc_id__2_d10e21634
Wahrung	bv_doc_id__2_d10e21638
des	bv_doc_id__2_d10e21641
Gesetzes	bv_doc_id__2_d10e21643
wird	bv_doc_id__2_d10e21645
bei	bv_doc_id__2_d10e21647
den	bv_doc_id__2_d10e21649
Landesverwaltungsgerichten	bv_doc_id__2_d10e21651
ein	bv_doc_id__2_d10e21654
Bundesanwalt	bv_doc_id__2_d10e21656
bei	bv_doc_id__2_d10e21663
dem	bv_doc_id__2_d10e21665
Bundesverw	bv_doc_id__2_d10e21667
<g/>
.	
Gericht	bv_doc_id__2_d10e21672
ein	bv_doc_id__2_d10e21674
Bundesgeneralanwalt	bv_doc_id__2_d10e21676
bestellt	bv_doc_id__2_d10e21678
<g/>
.	
Doch	bv_doc_id__2_d10e21686
kann	bv_doc_id__2_d10e21688
<g/>
,	
wenn	bv_doc_id__2_d10e21692
durch	bv_doc_id__2_d10e21694
eine	bv_doc_id__2_d10e21697
rechtswidrige	bv_doc_id__2_d10e21699
Entscheidung	bv_doc_id__2_d10e21701
oder	bv_doc_id__2_d10e21703
Verfügung	bv_doc_id__2_d10e21705
einer	bv_doc_id__2_d10e21707
Landesbehörde	bv_doc_id__2_d10e21710
die	bv_doc_id__2_d10e21712
Interessen	bv_doc_id__2_d10e21714
der	bv_doc_id__2_d10e21716
Bundesverwaltung	bv_doc_id__2_d10e21718
verletzt	bv_doc_id__2_d10e21720
werden	bv_doc_id__2_d10e21723
<g/>
,	
auch	bv_doc_id__2_d10e21727
die	bv_doc_id__2_d10e21729
Bundesregierung	bv_doc_id__2_d10e21731
vor	bv_doc_id__2_d10e21733
einem	bv_doc_id__2_d10e21736
Landesverwaltungsgerichte	bv_doc_id__2_d10e21738
Beschwerde	bv_doc_id__2_d10e21740
erheben	bv_doc_id__2_d10e21742
<g/>
.	
Art.	bv_doc_id__2_d10e21753
15	bv_doc_id__2_d10e21755
8	bv_doc_id__2_d10e21761
<g/>
.	
Die	bv_doc_id__2_d10e21770
Organisation	bv_doc_id__2_d10e21772
der	bv_doc_id__2_d10e21774
Landesverwaltungsgerichte	bv_doc_id__2_d10e21776
und	bv_doc_id__2_d10e21778
des	bv_doc_id__2_d10e21781
Bundesverwaltungsgerichtes	bv_doc_id__2_d10e21783
sowie	bv_doc_id__2_d10e21785
das	bv_doc_id__2_d10e21787
Verfahren	bv_doc_id__2_d10e21789
vor	bv_doc_id__2_d10e21791
ihnen	bv_doc_id__2_d10e21794
<g/>
,	
wird	bv_doc_id__2_d10e21798
durch	bv_doc_id__2_d10e21800
ein	bv_doc_id__2_d10e21802
besonderes	bv_doc_id__2_d10e21804
Bundesgesetz	bv_doc_id__2_d10e21807
geregelt	bv_doc_id__2_d10e21809
<g/>
.	
Art.	bv_doc_id__2_d10e21819
15	bv_doc_id__2_d10e21821
9	bv_doc_id__2_d10e21827
<g/>
.	
Von	bv_doc_id__2_d10e21836
der	bv_doc_id__2_d10e21838
Zuständigkeit	bv_doc_id__2_d10e21840
der	bv_doc_id__2_d10e21842
Verwaltungsgerichte	bv_doc_id__2_d10e21844
sind	bv_doc_id__2_d10e21847
ausgeschlossen	bv_doc_id__2_d10e21849
<g/>
:	
a	bv_doc_id__2_d10e21857
<g/>
)	
Angelegenheiten	bv_doc_id__2_d10e21864
<g/>
,	
über	bv_doc_id__2_d10e21868
welche	bv_doc_id__2_d10e21870
den	bv_doc_id__2_d10e21872
ordentlichen	bv_doc_id__2_d10e21875
Gerichten	bv_doc_id__2_d10e21877
die	bv_doc_id__2_d10e21879
Entscheidung	bv_doc_id__2_d10e21881
zusteht	bv_doc_id__2_d10e21883
<g/>
.	
b	bv_doc_id__2_d10e21890
<g/>
)	
Angelegenheiten	bv_doc_id__2_d10e21897
<g/>
,	
welche	bv_doc_id__2_d10e21901
nach	bv_doc_id__2_d10e21903
der	bv_doc_id__2_d10e21905
Bundesverfassung	bv_doc_id__2_d10e21908
zur	bv_doc_id__2_d10e21910
Kompetenz	bv_doc_id__2_d10e21912
des	bv_doc_id__2_d10e21914
Bundesverfassungsgerichtes	bv_doc_id__2_d10e21916
gehören	bv_doc_id__2_d10e21918
<g/>
.	
c	bv_doc_id__2_d10e21926
<g/>
)	
Angelegenheiten	bv_doc_id__2_d10e21934
<g/>
,	
in	bv_doc_id__2_d10e21938
denen	bv_doc_id__2_d10e21940
und	bv_doc_id__2_d10e21942
insoweit	bv_doc_id__2_d10e21945
die	bv_doc_id__2_d10e21947
Verwaltungsbehörden	bv_doc_id__2_d10e21949
nach	bv_doc_id__2_d10e21951
freiem	bv_doc_id__2_d10e21953
Ermessen	bv_doc_id__2_d10e21955
vorzugehen	bv_doc_id__2_d10e21958
haben	bv_doc_id__2_d10e21960
<g/>
.	
d	bv_doc_id__2_d10e21967
<g/>
)	
Disziplinarangelegenheiten	bv_doc_id__2_d10e21974
<g/>
.	
Art.	bv_doc_id__2_d10e21986
1	bv_doc_id__2_d10e21988
60	bv_doc_id__2_d10e21994
<g/>
.	
Durch	bv_doc_id__2_d10e22003
Landesgesetz	bv_doc_id__2_d10e22005
bezw	bv_doc_id__2_d10e22007
<g/>
.	
durch	bv_doc_id__2_d10e22011
Bundesgesetz	bv_doc_id__2_d10e22014
kann	bv_doc_id__2_d10e22016
angeordnet	bv_doc_id__2_d10e22018
werden	bv_doc_id__2_d10e22020
<g/>
,	
daß	bv_doc_id__2_d10e22024
in	bv_doc_id__2_d10e22027
allen	bv_doc_id__2_d10e22029
Angelegenheiten	bv_doc_id__2_d10e22031
<g/>
,	
in	bv_doc_id__2_d10e22035
denen	bv_doc_id__2_d10e22037
ein	bv_doc_id__2_d10e22040
Verwaltungsgericht	bv_doc_id__2_d10e22042
angerufen	bv_doc_id__2_d10e22044
werden	bv_doc_id__2_d10e22046
kann	bv_doc_id__2_d10e22048
<g/>
,	
der	bv_doc_id__2_d10e22053
administrative	bv_doc_id__2_d10e22055
Instanzenzug	bv_doc_id__2_d10e22057
bei	bv_doc_id__2_d10e22059
Angelegenheiten	bv_doc_id__2_d10e22061
des	bv_doc_id__2_d10e22063
Wirkungskreises	bv_doc_id__2_d10e22066
der	bv_doc_id__2_d10e22068
Länder	bv_doc_id__2_d10e22070
noch	bv_doc_id__2_d10e22072
vor	bv_doc_id__2_d10e22074
der	bv_doc_id__2_d10e22076
Entschei-	bv_doc_id__2_d10e22079
dung	bv_doc_id__2_d10e22083
der	bv_doc_id__2_d10e22085
Landesregierung	bv_doc_id__2_d10e22087
<g/>
,	
bei	bv_doc_id__2_d10e22092
den	bv_doc_id__2_d10e22094
übrigen	bv_doc_id__2_d10e22096
Angelegenheiten	bv_doc_id__2_d10e22098
noch	bv_doc_id__2_d10e22100
vor	bv_doc_id__2_d10e22102
der	bv_doc_id__2_d10e22105
Entscheidung	bv_doc_id__2_d10e22107
der	bv_doc_id__2_d10e22109
Bundesregierung	bv_doc_id__2_d10e22111
bezw	bv_doc_id__2_d10e22113
<g/>
.	
des	bv_doc_id__2_d10e22118
zuständigen	bv_doc_id__2_d10e22120
Bundesamtes	bv_doc_id__2_d10e22122
beendet	bv_doc_id__2_d10e22124
sei	bv_doc_id__2_d10e22126
<g/>
.	
A	bv_doc_id__2_d10e21133
<g/>
)	
Die	bv_doc_id__2_d10e21137
Verwaltungsgerichte	bv_doc_id__2_d10e21139
<g/>
.	
Art.15	bv_doc_id__2_d10e21148
4	bv_doc_id__2_d10e21154
<g/>
.	
Wegen	bv_doc_id__2_d10e21163
Rechtsverletzung	bv_doc_id__2_d10e21165
durch	bv_doc_id__2_d10e21167
die	bv_doc_id__2_d10e21169
Ent-	bv_doc_id__2_d10e21171
scheidung	bv_doc_id__2_d10e21176
oder	bv_doc_id__2_d10e21178
Verfügung	bv_doc_id__2_d10e21180
einer	bv_doc_id__2_d10e21182
Verwaltungsbehörde	bv_doc_id__2_d10e21184
des	bv_doc_id__2_d10e21187
Bundes	bv_doc_id__2_d10e21189
oder	bv_doc_id__2_d10e21191
eines	bv_doc_id__2_d10e21193
Landes	bv_doc_id__2_d10e21195
entscheiden	bv_doc_id__2_d10e21197
nach	bv_doc_id__2_d10e21200
Erschöpfung	bv_doc_id__2_d10e21202
des	bv_doc_id__2_d10e21204
administrativen	bv_doc_id__2_d10e21206
Instanzenzuges	bv_doc_id__2_d10e21208
<g/>
:	
a	bv_doc_id__2_d10e21217
<g/>
)	
in	bv_doc_id__2_d10e21224
Angelegenheiten	bv_doc_id__2_d10e21226
des	bv_doc_id__2_d10e21228
selbständigen	bv_doc_id__2_d10e21230
Wirkungskreises	bv_doc_id__2_d10e21232
der	bv_doc_id__2_d10e21235
Länder	bv_doc_id__2_d10e21237
<g/>
,	
die	bv_doc_id__2_d10e21241
Landesverwaltungsgerichte	bv_doc_id__2_d10e21243
<g/>
;	
b	bv_doc_id__2_d10e21250
<g/>
)	
in	bv_doc_id__2_d10e21257
Angelegenheiten	bv_doc_id__2_d10e21259
der	bv_doc_id__2_d10e21261
Bundesverwaltung	bv_doc_id__2_d10e21263
<g/>
,	
das	bv_doc_id__2_d10e21268
Bundesverwaltungsgericht	bv_doc_id__2_d10e21270
<g/>
.	
Art.15	bv_doc_id__2_d10e21148
4	bv_doc_id__2_d10e21154
<g/>
.	
Wegen	bv_doc_id__2_d10e21163
Rechtsverletzung	bv_doc_id__2_d10e21165
durch	bv_doc_id__2_d10e21167
die	bv_doc_id__2_d10e21169
Ent-	bv_doc_id__2_d10e21171
scheidung	bv_doc_id__2_d10e21176
oder	bv_doc_id__2_d10e21178
Verfügung	bv_doc_id__2_d10e21180
einer	bv_doc_id__2_d10e21182
Verwaltungsbehörde	bv_doc_id__2_d10e21184
des	bv_doc_id__2_d10e21187
Bundes	bv_doc_id__2_d10e21189
oder	bv_doc_id__2_d10e21191
eines	bv_doc_id__2_d10e21193
Landes	bv_doc_id__2_d10e21195
entscheiden	bv_doc_id__2_d10e21197
nach	bv_doc_id__2_d10e21200
Erschöpfung	bv_doc_id__2_d10e21202
des	bv_doc_id__2_d10e21204
administrativen	bv_doc_id__2_d10e21206
Instanzenzuges	bv_doc_id__2_d10e21208
<g/>
:	
a	bv_doc_id__2_d10e21217
<g/>
)	
in	bv_doc_id__2_d10e21224
Angelegenheiten	bv_doc_id__2_d10e21226
des	bv_doc_id__2_d10e21228
selbständigen	bv_doc_id__2_d10e21230
Wirkungskreises	bv_doc_id__2_d10e21232
der	bv_doc_id__2_d10e21235
Länder	bv_doc_id__2_d10e21237
<g/>
,	
die	bv_doc_id__2_d10e21241
Landesverwaltungsgerichte	bv_doc_id__2_d10e21243
<g/>
;	
b	bv_doc_id__2_d10e21250
<g/>
)	
in	bv_doc_id__2_d10e21257
Angelegenheiten	bv_doc_id__2_d10e21259
der	bv_doc_id__2_d10e21261
Bundesverwaltung	bv_doc_id__2_d10e21263
<g/>
,	
das	bv_doc_id__2_d10e21268
Bundesverwaltungsgericht	bv_doc_id__2_d10e21270
<g/>
.	
a	bv_doc_id__2_d10e21217
<g/>
)	
in	bv_doc_id__2_d10e21224
Angelegenheiten	bv_doc_id__2_d10e21226
des	bv_doc_id__2_d10e21228
selbständigen	bv_doc_id__2_d10e21230
Wirkungskreises	bv_doc_id__2_d10e21232
der	bv_doc_id__2_d10e21235
Länder	bv_doc_id__2_d10e21237
<g/>
,	
die	bv_doc_id__2_d10e21241
Landesverwaltungsgerichte	bv_doc_id__2_d10e21243
<g/>
;	
b	bv_doc_id__2_d10e21250
<g/>
)	
in	bv_doc_id__2_d10e21257
Angelegenheiten	bv_doc_id__2_d10e21259
der	bv_doc_id__2_d10e21261
Bundesverwaltung	bv_doc_id__2_d10e21263
<g/>
,	
das	bv_doc_id__2_d10e21268
Bundesverwaltungsgericht	bv_doc_id__2_d10e21270
<g/>
.	
Art.	bv_doc_id__2_d10e21282
15	bv_doc_id__2_d10e21284
5	bv_doc_id__2_d10e21290
<g/>
.	
In	bv_doc_id__2_d10e21299
jeder	bv_doc_id__2_d10e21301
Landeshauptstadt	bv_doc_id__2_d10e21303
wird	bv_doc_id__2_d10e21305
ein	bv_doc_id__2_d10e21307
Landesverwaltungsgericht	bv_doc_id__2_d10e21310
errichtet	bv_doc_id__2_d10e21312
<g/>
.	
Seine	bv_doc_id__2_d10e21316
Mitglieder	bv_doc_id__2_d10e21318
sind	bv_doc_id__2_d10e21320
zur	bv_doc_id__2_d10e21323
Hälfte	bv_doc_id__2_d10e21325
aus	bv_doc_id__2_d10e21327
dem	bv_doc_id__2_d10e21329
Stande	bv_doc_id__2_d10e21331
der	bv_doc_id__2_d10e21333
Landesverwaltungsbeamten	bv_doc_id__2_d10e21336
über	bv_doc_id__2_d10e21338
Vorschlag	bv_doc_id__2_d10e21340
der	bv_doc_id__2_d10e21342
Landesregierung	bv_doc_id__2_d10e21344
<g/>
,	
zur	bv_doc_id__2_d10e21349
Hälfte	bv_doc_id__2_d10e21351
aus	bv_doc_id__2_d10e21353
dem	bv_doc_id__2_d10e21355
Stande	bv_doc_id__2_d10e21357
der	bv_doc_id__2_d10e21359
richterlichen	bv_doc_id__2_d10e21362
Beamten	bv_doc_id__2_d10e21364
über	bv_doc_id__2_d10e21366
Vorschlag	bv_doc_id__2_d10e21368
der	bv_doc_id__2_d10e21370
Bundesregierung	bv_doc_id__2_d10e21372
vom	bv_doc_id__2_d10e21375
Bundespräsidenten	bv_doc_id__2_d10e21377
zu	bv_doc_id__2_d10e21379
ernennen	bv_doc_id__2_d10e21381
<g/>
.	
Aus	bv_doc_id__2_d10e21388
dem	bv_doc_id__2_d10e21390
Stande	bv_doc_id__2_d10e21392
der	bv_doc_id__2_d10e21394
richterlichen	bv_doc_id__2_d10e21396
Beamten	bv_doc_id__2_d10e21399
ernennt	bv_doc_id__2_d10e21401
der	bv_doc_id__2_d10e21403
Bundespräsident	bv_doc_id__2_d10e21405
auf	bv_doc_id__2_d10e21407
Vorschlag	bv_doc_id__2_d10e21409
der	bv_doc_id__2_d10e21412
Bundesregierung	bv_doc_id__2_d10e21414
den	bv_doc_id__2_d10e21416
Präsidenten	bv_doc_id__2_d10e21418
<g/>
,	
auf	bv_doc_id__2_d10e21422
Vorschlag	bv_doc_id__2_d10e21425
der	bv_doc_id__2_d10e21427
Landesregierung	bv_doc_id__2_d10e21429
den	bv_doc_id__2_d10e21431
Vizepräsidenten	bv_doc_id__2_d10e21433
des	bv_doc_id__2_d10e21435
Landesverwaltungsgerichtes	bv_doc_id__2_d10e21438
<g/>
.	
Art.	bv_doc_id__2_d10e21282
15	bv_doc_id__2_d10e21284
5	bv_doc_id__2_d10e21290
<g/>
.	
In	bv_doc_id__2_d10e21299
jeder	bv_doc_id__2_d10e21301
Landeshauptstadt	bv_doc_id__2_d10e21303
wird	bv_doc_id__2_d10e21305
ein	bv_doc_id__2_d10e21307
Landesverwaltungsgericht	bv_doc_id__2_d10e21310
errichtet	bv_doc_id__2_d10e21312
<g/>
.	
Seine	bv_doc_id__2_d10e21316
Mitglieder	bv_doc_id__2_d10e21318
sind	bv_doc_id__2_d10e21320
zur	bv_doc_id__2_d10e21323
Hälfte	bv_doc_id__2_d10e21325
aus	bv_doc_id__2_d10e21327
dem	bv_doc_id__2_d10e21329
Stande	bv_doc_id__2_d10e21331
der	bv_doc_id__2_d10e21333
Landesverwaltungsbeamten	bv_doc_id__2_d10e21336
über	bv_doc_id__2_d10e21338
Vorschlag	bv_doc_id__2_d10e21340
der	bv_doc_id__2_d10e21342
Landesregierung	bv_doc_id__2_d10e21344
<g/>
,	
zur	bv_doc_id__2_d10e21349
Hälfte	bv_doc_id__2_d10e21351
aus	bv_doc_id__2_d10e21353
dem	bv_doc_id__2_d10e21355
Stande	bv_doc_id__2_d10e21357
der	bv_doc_id__2_d10e21359
richterlichen	bv_doc_id__2_d10e21362
Beamten	bv_doc_id__2_d10e21364
über	bv_doc_id__2_d10e21366
Vorschlag	bv_doc_id__2_d10e21368
der	bv_doc_id__2_d10e21370
Bundesregierung	bv_doc_id__2_d10e21372
vom	bv_doc_id__2_d10e21375
Bundespräsidenten	bv_doc_id__2_d10e21377
zu	bv_doc_id__2_d10e21379
ernennen	bv_doc_id__2_d10e21381
<g/>
.	
Aus	bv_doc_id__2_d10e21388
dem	bv_doc_id__2_d10e21390
Stande	bv_doc_id__2_d10e21392
der	bv_doc_id__2_d10e21394
richterlichen	bv_doc_id__2_d10e21396
Beamten	bv_doc_id__2_d10e21399
ernennt	bv_doc_id__2_d10e21401
der	bv_doc_id__2_d10e21403
Bundespräsident	bv_doc_id__2_d10e21405
auf	bv_doc_id__2_d10e21407
Vorschlag	bv_doc_id__2_d10e21409
der	bv_doc_id__2_d10e21412
Bundesregierung	bv_doc_id__2_d10e21414
den	bv_doc_id__2_d10e21416
Präsidenten	bv_doc_id__2_d10e21418
<g/>
,	
auf	bv_doc_id__2_d10e21422
Vorschlag	bv_doc_id__2_d10e21425
der	bv_doc_id__2_d10e21427
Landesregierung	bv_doc_id__2_d10e21429
den	bv_doc_id__2_d10e21431
Vizepräsidenten	bv_doc_id__2_d10e21433
des	bv_doc_id__2_d10e21435
Landesverwaltungsgerichtes	bv_doc_id__2_d10e21438
<g/>
.	
Art.	bv_doc_id__2_d10e21448
15	bv_doc_id__2_d10e21450
6	bv_doc_id__2_d10e21456
<g/>
.	
Das	bv_doc_id__2_d10e21465
Bundesverwaltungsgericht	bv_doc_id__2_d10e21467
in	bv_doc_id__2_d10e21469
Wien	bv_doc_id__2_d10e21471
muß	bv_doc_id__2_d10e21473
wenigstens	bv_doc_id__2_d10e21476
zur	bv_doc_id__2_d10e21478
Hälfte	bv_doc_id__2_d10e21480
seiner	bv_doc_id__2_d10e21482
Mitglieder	bv_doc_id__2_d10e21484
aus	bv_doc_id__2_d10e21486
richterlichen	bv_doc_id__2_d10e21489
Beamten	bv_doc_id__2_d10e21491
bestehen	bv_doc_id__2_d10e21493
<g/>
.	
Der	bv_doc_id__2_d10e21500
Präsident	bv_doc_id__2_d10e21502
und	bv_doc_id__2_d10e21504
die	bv_doc_id__2_d10e21506
Hälfte	bv_doc_id__2_d10e21508
der	bv_doc_id__2_d10e21511
Mitglieder	bv_doc_id__2_d10e21513
werden	bv_doc_id__2_d10e21515
über	bv_doc_id__2_d10e21517
Vorschlag	bv_doc_id__2_d10e21519
der	bv_doc_id__2_d10e21521
Bundesregierung	bv_doc_id__2_d10e21524
<g/>
,	
der	bv_doc_id__2_d10e21528
Vizepräsident	bv_doc_id__2_d10e21530
und	bv_doc_id__2_d10e21532
die	bv_doc_id__2_d10e21534
Hälfte	bv_doc_id__2_d10e21537
der	bv_doc_id__2_d10e21539
Mitglieder	bv_doc_id__2_d10e21541
auf	bv_doc_id__2_d10e21543
Vorschlag	bv_doc_id__2_d10e21545
des	bv_doc_id__2_d10e21547
Bundesrates	bv_doc_id__2_d10e21550
vom	bv_doc_id__2_d10e21552
Bundespräsidenten	bv_doc_id__2_d10e21554
ernannt	bv_doc_id__2_d10e21556
<g/>
.	
Art.	bv_doc_id__2_d10e21448
15	bv_doc_id__2_d10e21450
6	bv_doc_id__2_d10e21456
<g/>
.	
Das	bv_doc_id__2_d10e21465
Bundesverwaltungsgericht	bv_doc_id__2_d10e21467
in	bv_doc_id__2_d10e21469
Wien	bv_doc_id__2_d10e21471
muß	bv_doc_id__2_d10e21473
wenigstens	bv_doc_id__2_d10e21476
zur	bv_doc_id__2_d10e21478
Hälfte	bv_doc_id__2_d10e21480
seiner	bv_doc_id__2_d10e21482
Mitglieder	bv_doc_id__2_d10e21484
aus	bv_doc_id__2_d10e21486
richterlichen	bv_doc_id__2_d10e21489
Beamten	bv_doc_id__2_d10e21491
bestehen	bv_doc_id__2_d10e21493
<g/>
.	
Der	bv_doc_id__2_d10e21500
Präsident	bv_doc_id__2_d10e21502
und	bv_doc_id__2_d10e21504
die	bv_doc_id__2_d10e21506
Hälfte	bv_doc_id__2_d10e21508
der	bv_doc_id__2_d10e21511
Mitglieder	bv_doc_id__2_d10e21513
werden	bv_doc_id__2_d10e21515
über	bv_doc_id__2_d10e21517
Vorschlag	bv_doc_id__2_d10e21519
der	bv_doc_id__2_d10e21521
Bundesregierung	bv_doc_id__2_d10e21524
<g/>
,	
der	bv_doc_id__2_d10e21528
Vizepräsident	bv_doc_id__2_d10e21530
und	bv_doc_id__2_d10e21532
die	bv_doc_id__2_d10e21534
Hälfte	bv_doc_id__2_d10e21537
der	bv_doc_id__2_d10e21539
Mitglieder	bv_doc_id__2_d10e21541
auf	bv_doc_id__2_d10e21543
Vorschlag	bv_doc_id__2_d10e21545
des	bv_doc_id__2_d10e21547
Bundesrates	bv_doc_id__2_d10e21550
vom	bv_doc_id__2_d10e21552
Bundespräsidenten	bv_doc_id__2_d10e21554
ernannt	bv_doc_id__2_d10e21556
<g/>
.	
Art.	bv_doc_id__2_d10e21568
15	bv_doc_id__2_d10e21570
7	bv_doc_id__2_d10e21576
<g/>
.	
Das	bv_doc_id__2_d10e21585
Bundesverwaltungsgericht	bv_doc_id__2_d10e21587
und	bv_doc_id__2_d10e21589
die	bv_doc_id__2_d10e21591
Landesverwaltungsgerichte	bv_doc_id__2_d10e21593
haben	bv_doc_id__2_d10e21596
in	bv_doc_id__2_d10e21598
der	bv_doc_id__2_d10e21600
Regel	bv_doc_id__2_d10e21602
nur	bv_doc_id__2_d10e21604
über	bv_doc_id__2_d10e21606
Beschwerden	bv_doc_id__2_d10e21609
der	bv_doc_id__2_d10e21611
Parteien	bv_doc_id__2_d10e21613
zu	bv_doc_id__2_d10e21615
erkennen	bv_doc_id__2_d10e21617
<g/>
.	
Ev	bv_doc_id__2_d10e21624
<g/>
.	
Zu	bv_doc_id__2_d10e21628
r	bv_doc_id__2_d10e21634
Wahrung	bv_doc_id__2_d10e21638
des	bv_doc_id__2_d10e21641
Gesetzes	bv_doc_id__2_d10e21643
wird	bv_doc_id__2_d10e21645
bei	bv_doc_id__2_d10e21647
den	bv_doc_id__2_d10e21649
Landesverwaltungsgerichten	bv_doc_id__2_d10e21651
ein	bv_doc_id__2_d10e21654
Bundesanwalt	bv_doc_id__2_d10e21656
bei	bv_doc_id__2_d10e21663
dem	bv_doc_id__2_d10e21665
Bundesverw	bv_doc_id__2_d10e21667
<g/>
.	
Gericht	bv_doc_id__2_d10e21672
ein	bv_doc_id__2_d10e21674
Bundesgeneralanwalt	bv_doc_id__2_d10e21676
bestellt	bv_doc_id__2_d10e21678
<g/>
.	
Doch	bv_doc_id__2_d10e21686
kann	bv_doc_id__2_d10e21688
<g/>
,	
wenn	bv_doc_id__2_d10e21692
durch	bv_doc_id__2_d10e21694
eine	bv_doc_id__2_d10e21697
rechtswidrige	bv_doc_id__2_d10e21699
Entscheidung	bv_doc_id__2_d10e21701
oder	bv_doc_id__2_d10e21703
Verfügung	bv_doc_id__2_d10e21705
einer	bv_doc_id__2_d10e21707
Landesbehörde	bv_doc_id__2_d10e21710
die	bv_doc_id__2_d10e21712
Interessen	bv_doc_id__2_d10e21714
der	bv_doc_id__2_d10e21716
Bundesverwaltung	bv_doc_id__2_d10e21718
verletzt	bv_doc_id__2_d10e21720
werden	bv_doc_id__2_d10e21723
<g/>
,	
auch	bv_doc_id__2_d10e21727
die	bv_doc_id__2_d10e21729
Bundesregierung	bv_doc_id__2_d10e21731
vor	bv_doc_id__2_d10e21733
einem	bv_doc_id__2_d10e21736
Landesverwaltungsgerichte	bv_doc_id__2_d10e21738
Beschwerde	bv_doc_id__2_d10e21740
erheben	bv_doc_id__2_d10e21742
<g/>
.	
Art.	bv_doc_id__2_d10e21568
