<doc id="bv_doc_id__3" attrs="word lemma type">
Erster	bv_doc_id__3_d20e504
116.	bv_doc_id__3_d20e14452
Die	bv_doc_id__3_d20e14457
Auswanderungsfreiheit	bv_doc_id__3_d20e14459
ist	bv_doc_id__3_d20e14461
nur	bv_doc_id__3_d20e14463
aus	bv_doc_id__3_d20e14465
dem	bv_doc_id__3_d20e14468
Grunde	bv_doc_id__3_d20e14470
der	bv_doc_id__3_d20e14472
Landesverteidigung	bv_doc_id__3_d20e14474
beschränkbar	bv_doc_id__3_d20e14476
<g/>
.	
Der	bv_doc_id__3_d20e14483
Verlust	bv_doc_id__3_d20e14485
der	bv_doc_id__3_d20e14487
Staatsbürgerschaft	bv_doc_id__3_d20e14489
infolge	bv_doc_id__3_d20e14491
Auswanderung	bv_doc_id__3_d20e14494
wird	bv_doc_id__3_d20e14496
durch	bv_doc_id__3_d20e14498
besondere	bv_doc_id__3_d20e14500
Gesetze	bv_doc_id__3_d20e14502
geregelt	bv_doc_id__3_d20e14504
<g/>
.	
Art.	bv_doc_id__3_d20e14515
117.	bv_doc_id__3_d20e14517
Jedermann	bv_doc_id__3_d20e14522
kann	bv_doc_id__3_d20e14524
an	bv_doc_id__3_d20e14526
jedem	bv_doc_id__3_d20e14528
Orte	bv_doc_id__3_d20e14530
des	bv_doc_id__3_d20e14533
Staatsgebietes	bv_doc_id__3_d20e14535
seinen	bv_doc_id__3_d20e14537
Aufenthalt	bv_doc_id__3_d20e14539
und	bv_doc_id__3_d20e14541
Wohnsitz	bv_doc_id__3_d20e14543
nehmen	bv_doc_id__3_d20e14546
<g/>
.	
Ausnahmen	bv_doc_id__3_d20e14550
bestimmt	bv_doc_id__3_d20e14552
das	bv_doc_id__3_d20e14554
Gesetz	bv_doc_id__3_d20e14556
<g/>
.	
Jeder	bv_doc_id__3_d20e14564
Staatsbürger	bv_doc_id__3_d20e14566
kann	bv_doc_id__3_d20e14568
sich	bv_doc_id__3_d20e14570
gemäß	bv_doc_id__3_d20e14572
den	bv_doc_id__3_d20e14575
bestehenden	bv_doc_id__3_d20e14577
Gesetzen	bv_doc_id__3_d20e14579
nach	bv_doc_id__3_d20e14581
Belieben	bv_doc_id__3_d20e14583
beruflich	bv_doc_id__3_d20e14585
betätigen	bv_doc_id__3_d20e14588
<g/>
.	
Die	bv_doc_id__3_d20e14592
Freiheit	bv_doc_id__3_d20e14594
der	bv_doc_id__3_d20e14596
Berufswahl	bv_doc_id__3_d20e14598
ist	bv_doc_id__3_d20e14601
nur	bv_doc_id__3_d20e14603
durch	bv_doc_id__3_d20e14605
das	bv_doc_id__3_d20e14607
Familienrecht	bv_doc_id__3_d20e14609
beschränkt	bv_doc_id__3_d20e14611
<g/>
.	
Art.	bv_doc_id__3_d20e14622
118.	bv_doc_id__3_d20e14624
Jedermann	bv_doc_id__3_d20e14629
genießt	bv_doc_id__3_d20e14631
die	bv_doc_id__3_d20e14633
persönliche	bv_doc_id__3_d20e14635
Freiheit	bv_doc_id__3_d20e14637
<g/>
.	
Die	bv_doc_id__3_d20e14642
zum	bv_doc_id__3_d20e14644
Schutze	bv_doc_id__3_d20e14646
von	bv_doc_id__3_d20e14648
Staat	bv_doc_id__3_d20e14650
und	bv_doc_id__3_d20e14653
Gesellschaft	bv_doc_id__3_d20e14655
erforderlichen	bv_doc_id__3_d20e14657
Schranken	bv_doc_id__3_d20e14659
der	bv_doc_id__3_d20e14661
persönlichen	bv_doc_id__3_d20e14663
Freiheit	bv_doc_id__3_d20e14666
können	bv_doc_id__3_d20e14668
nur	bv_doc_id__3_d20e14670
durch	bv_doc_id__3_d20e14672
Bundesgesetz	bv_doc_id__3_d20e14674
errichtet	bv_doc_id__3_d20e14676
werden	bv_doc_id__3_d20e14679
<g/>
.	
Personen	bv_doc_id__3_d20e14686
<g/>
,	
denen	bv_doc_id__3_d20e14690
die	bv_doc_id__3_d20e14692
Freiheit	bv_doc_id__3_d20e14694
entzogen	bv_doc_id__3_d20e14697
wird	bv_doc_id__3_d20e14699
<g/>
,	
sind	bv_doc_id__3_d20e14703
spätestens	bv_doc_id__3_d20e14705
am	bv_doc_id__3_d20e14707
darauffolgenden	bv_doc_id__3_d20e14710
Tage	bv_doc_id__3_d20e14712
in	bv_doc_id__3_d20e14714
Kenntnis	bv_doc_id__3_d20e14716
zu	bv_doc_id__3_d20e14718
setzen	bv_doc_id__3_d20e14720
<g/>
,	
von	bv_doc_id__3_d20e14725
welcher	bv_doc_id__3_d20e14727
Behörde	bv_doc_id__3_d20e14729
und	bv_doc_id__3_d20e14731
aus	bv_doc_id__3_d20e14733
welchen	bv_doc_id__3_d20e14736
Gründen	bv_doc_id__3_d20e14738
die	bv_doc_id__3_d20e14740
Entziehung	bv_doc_id__3_d20e14742
der	bv_doc_id__3_d20e14744
Freiheit	bv_doc_id__3_d20e14746
angeordnet	bv_doc_id__3_d20e14749
worden	bv_doc_id__3_d20e14751
ist	bv_doc_id__3_d20e14753
<g/>
;	
unverzüglich	bv_doc_id__3_d20e14757
soll	bv_doc_id__3_d20e14759
ihnen	bv_doc_id__3_d20e14762
Ge-	bv_doc_id__3_d20e14764
legenheit	bv_doc_id__3_d20e14768
gegeben	bv_doc_id__3_d20e14770
werden	bv_doc_id__3_d20e14772
<g/>
,	
Einwendungen	bv_doc_id__3_d20e14777
gegen	bv_doc_id__3_d20e14779
ihre	bv_doc_id__3_d20e14781
Freiheitsentzienung	bv_doc_id__3_d20e14783
vorzubringen	bv_doc_id__3_d20e14785
<g/>
.	
Art.	bv_doc_id__3_d20e14796
119.	bv_doc_id__3_d20e14798
Jedermann	bv_doc_id__3_d20e14803
genießt	bv_doc_id__3_d20e14805
das	bv_doc_id__3_d20e14807
Hausrecht	bv_doc_id__3_d20e14809
<g/>
.	
Wann	bv_doc_id__3_d20e14814
eine	bv_doc_id__3_d20e14816
Hausdurchsuchung	bv_doc_id__3_d20e14818
zulässig	bv_doc_id__3_d20e14820
ist	bv_doc_id__3_d20e14822
<g/>
,	
bestimmt	bv_doc_id__3_d20e14827
das	bv_doc_id__3_d20e14829
Gesetz	bv_doc_id__3_d20e14831
<g/>
.	
Art.	bv_doc_id__3_d20e14841
120.	bv_doc_id__3_d20e14843
Das	bv_doc_id__3_d20e14848
Brief-	bv_doc_id__3_d20e14850
<g/>
,	
Post-	bv_doc_id__3_d20e14854
<g/>
,	
Telegraphen	bv_doc_id__3_d20e14859
und	bv_doc_id__3_d20e14861
Fernsprechgeheimnis	bv_doc_id__3_d20e14863
ist	bv_doc_id__3_d20e14865
jedermann	bv_doc_id__3_d20e14867
gewährleistet	bv_doc_id__3_d20e14869
<g/>
.	
Ausnahmen	bv_doc_id__3_d20e14874
in	bv_doc_id__3_d20e14876
den	bv_doc_id__3_d20e14878
Fällen	bv_doc_id__3_d20e14880
strafgerichtlicher	bv_doc_id__3_d20e14882
Untersuchung	bv_doc_id__3_d20e14885
und	bv_doc_id__3_d20e14887
im	bv_doc_id__3_d20e14889
Kriegsfall	bv_doc_id__3_d20e14891
können	bv_doc_id__3_d20e14893
nur	bv_doc_id__3_d20e14895
durch	bv_doc_id__3_d20e14898
Bundesgesetz	bv_doc_id__3_d20e14900
bestimmt	bv_doc_id__3_d20e14902
werden	bv_doc_id__3_d20e14904
<g/>
.	
Art.	bv_doc_id__3_d20e14915
121.	bv_doc_id__3_d20e14917
Die	bv_doc_id__3_d20e14922
Freiheit	bv_doc_id__3_d20e14924
der	bv_doc_id__3_d20e14926
Meinungsäußerung	bv_doc_id__3_d20e14928
ist	bv_doc_id__3_d20e14930
nur	bv_doc_id__3_d20e14933
durch	bv_doc_id__3_d20e14935
das	bv_doc_id__3_d20e14937
Strafgesetz	bv_doc_id__3_d20e14939
beschränkt	bv_doc_id__3_d20e14941
<g/>
.	
Die	bv_doc_id__3_d20e14948
Preßfreiheit	bv_doc_id__3_d20e14950
ist	bv_doc_id__3_d20e14952
gewährleistet	bv_doc_id__3_d20e14954
<g/>
,	
die	bv_doc_id__3_d20e14959
Beschlagnahme	bv_doc_id__3_d20e14961
von	bv_doc_id__3_d20e14963
Druckschriften	bv_doc_id__3_d20e14965
darf	bv_doc_id__3_d20e14967
nur	bv_doc_id__3_d20e14969
aus	bv_doc_id__3_d20e14972
den	bv_doc_id__3_d20e14974
vom	bv_doc_id__3_d20e14976
Strafgesetz	bv_doc_id__3_d20e14978
<g/>
,	
von	bv_doc_id__3_d20e14982
der	bv_doc_id__3_d20e14985
Strafprozeßordnung	bv_doc_id__3_d20e14987
und	bv_doc_id__3_d20e14989
vom	bv_doc_id__3_d20e14991
Preßgesetze	bv_doc_id__3_d20e14993
vorgesehenen	bv_doc_id__3_d20e14995
Gründen	bv_doc_id__3_d20e14998
erfolgen	bv_doc_id__3_d20e15000
<g/>
.	
<g/>
/	
Sie	bv_doc_id__3_d20e15006
ist	bv_doc_id__3_d20e15008
ohne	bv_doc_id__3_d20e15011
gleichzeitige	bv_doc_id__3_d20e15013
Verfolgung	bv_doc_id__3_d20e15015
des	bv_doc_id__3_d20e15017
Täters	bv_doc_id__3_d20e15019
ausgeschlossen	bv_doc_id__3_d20e15021
<g/>
/.	
Das	bv_doc_id__3_d20e15026
Postverbot	bv_doc_id__3_d20e15028
kann	bv_doc_id__3_d20e15030
nur	bv_doc_id__3_d20e15032
gegen	bv_doc_id__3_d20e15034
ausländische	bv_doc_id__3_d20e15037
Druckschriften	bv_doc_id__3_d20e15039
in	bv_doc_id__3_d20e15041
den	bv_doc_id__3_d20e15043
durch	bv_doc_id__3_d20e15045
besonderes	bv_doc_id__3_d20e15047
Gesetz	bv_doc_id__3_d20e15050
vorgesehenen	bv_doc_id__3_d20e15052
Fällen	bv_doc_id__3_d20e15054
erlassen	bv_doc_id__3_d20e15056
werden	bv_doc_id__3_d20e15058
<g/>
.	
Jede	bv_doc_id__3_d20e15065
Zensur	bv_doc_id__3_d20e15067
ist	bv_doc_id__3_d20e15069
aufgehoben	bv_doc_id__3_d20e15071
<g/>
,	
doch	bv_doc_id__3_d20e15076
können	bv_doc_id__3_d20e15078
für	bv_doc_id__3_d20e15080
Lichtspiele	bv_doc_id__3_d20e15082
abweichende	bv_doc_id__3_d20e15084
Bestimmungen	bv_doc_id__3_d20e15086
getroffen	bv_doc_id__3_d20e15089
werden	bv_doc_id__3_d20e15091
<g/>
.	
Art.	bv_doc_id__3_d20e15101
122.	bv_doc_id__3_d20e15103
Alle	bv_doc_id__3_d20e15108
Staatsbürger	bv_doc_id__3_d20e15110
haben	bv_doc_id__3_d20e15112
das	bv_doc_id__3_d20e15114
nur	bv_doc_id__3_d20e15116
durch	bv_doc_id__3_d20e15119
das	bv_doc_id__3_d20e15123
Strafgesetz	bv_doc_id__3_d20e15125
eingeschränkte	bv_doc_id__3_d20e15127
Recht	bv_doc_id__3_d20e15129
<g/>
,	
Vereine	bv_doc_id__3_d20e15134
zu	bv_doc_id__3_d20e15136
bilden	bv_doc_id__3_d20e15138
<g/>
.	
Dieses	bv_doc_id__3_d20e15142
Recht	bv_doc_id__3_d20e15145
darf	bv_doc_id__3_d20e15147
durch	bv_doc_id__3_d20e15149
Ausführungsgesetze	bv_doc_id__3_d20e15151
nicht	bv_doc_id__3_d20e15153
gemindert	bv_doc_id__3_d20e15155
werden	bv_doc_id__3_d20e15158
<g/>
.	
Insbesondere	bv_doc_id__3_d20e15162
ist	bv_doc_id__3_d20e15164
eine	bv_doc_id__3_d20e15166
Sonderbehandlung	bv_doc_id__3_d20e15168
der	bv_doc_id__3_d20e15171
politischen	bv_doc_id__3_d20e15173
Vereine	bv_doc_id__3_d20e15175
ausgeschlossen	bv_doc_id__3_d20e15177
<g/>
.	
Für	bv_doc_id__3_d20e15184
religiöse	bv_doc_id__3_d20e15186
Vereine	bv_doc_id__3_d20e15188
gelten	bv_doc_id__3_d20e15190
dieselben	bv_doc_id__3_d20e15192
Bestimmungen	bv_doc_id__3_d20e15195
<g/>
.	
Ueber	bv_doc_id__3_d20e15202
die	bv_doc_id__3_d20e15204
Rechtsfähigkeit	bv_doc_id__3_d20e15206
von	bv_doc_id__3_d20e15208
Vereinen	bv_doc_id__3_d20e15210
bestimmen	bv_doc_id__3_d20e15213
die	bv_doc_id__3_d20e15215
Vorschriften	bv_doc_id__3_d20e15217
des	bv_doc_id__3_d20e15219
bürgerlichen	bv_doc_id__3_d20e15221
Rechts	bv_doc_id__3_d20e15223
<g/>
.	
Art.	bv_doc_id__3_d20e15234
123.	bv_doc_id__3_d20e15236
Alle	bv_doc_id__3_d20e15241
Staatsbürger	bv_doc_id__3_d20e15243
haben	bv_doc_id__3_d20e15245
das	bv_doc_id__3_d20e15247
Recht	bv_doc_id__3_d20e15249
<g/>
,	
sich	bv_doc_id__3_d20e15254
ohne	bv_doc_id__3_d20e15256
Anmeldung	bv_doc_id__3_d20e15258
oder	bv_doc_id__3_d20e15260
besondere	bv_doc_id__3_d20e15262
Erlaubnis	bv_doc_id__3_d20e15265
friedlich	bv_doc_id__3_d20e15267
und	bv_doc_id__3_d20e15269
unbewaffnet	bv_doc_id__3_d20e15271
zu	bv_doc_id__3_d20e15273
versammeln	bv_doc_id__3_d20e15275
<g/>
.	
Versammlungen	bv_doc_id__3_d20e15283
unter	bv_doc_id__3_d20e15285
freie	bv_doc_id__3_d20e15287
m	bv_doc_id__3_d20e15293
Himmel	bv_doc_id__3_d20e15297
können	bv_doc_id__3_d20e15300
durch	bv_doc_id__3_d20e15302
Bundesgesetz	bv_doc_id__3_d20e15304
anmeldepflichtig	bv_doc_id__3_d20e15306
gemacht	bv_doc_id__3_d20e15308
und	bv_doc_id__3_d20e15310
bei	bv_doc_id__3_d20e15313
unmittelbarer	bv_doc_id__3_d20e15315
Gefahr	bv_doc_id__3_d20e15317
für	bv_doc_id__3_d20e15319
die	bv_doc_id__3_d20e15321
öffentliche	bv_doc_id__3_d20e15323
Sicherheit	bv_doc_id__3_d20e15326
verboten	bv_doc_id__3_d20e15328
werden	bv_doc_id__3_d20e15330
<g/>
.	
Sie	bv_doc_id__3_d20e15334
dürfen	bv_doc_id__3_d20e15336
am	bv_doc_id__3_d20e15339
Sitze	bv_doc_id__3_d20e15341
des	bv_doc_id__3_d20e15343
Bundestages	bv_doc_id__3_d20e15345
<g/>
,	
des	bv_doc_id__3_d20e15349
Bundesrates	bv_doc_id__3_d20e15352
oder	bv_doc_id__3_d20e15354
der	bv_doc_id__3_d20e15356
Landtage	bv_doc_id__3_d20e15358
<g/>
,	
wenn	bv_doc_id__3_d20e15362
diese	bv_doc_id__3_d20e15365
versammelt	bv_doc_id__3_d20e15367
sind	bv_doc_id__3_d20e15369
<g/>
,	
überhaupt	bv_doc_id__3_d20e15373
nicht	bv_doc_id__3_d20e15375
stattfinden	bv_doc_id__3_d20e15378
<g/>
.	
Art.	bv_doc_id__3_d20e15388
124.	bv_doc_id__3_d20e15390
Die	bv_doc_id__3_d20e15395
volle	bv_doc_id__3_d20e15397
Glaubens-	bv_doc_id__3_d20e15399
und	bv_doc_id__3_d20e15401
Gewissensfreiheit	bv_doc_id__3_d20e15403
<g/>
,	
insbesondere	bv_doc_id__3_d20e15408
die	bv_doc_id__3_d20e15410
öffentliche	bv_doc_id__3_d20e15412
und	bv_doc_id__3_d20e15414
private	bv_doc_id__3_d20e15416
Religionsübung	bv_doc_id__3_d20e15419
wird	bv_doc_id__3_d20e15421
jedermann	bv_doc_id__3_d20e15423
gewährleistet	bv_doc_id__3_d20e15425
<g/>
.	
Einschränkungen	bv_doc_id__3_d20e15432
sind	bv_doc_id__3_d20e15434
nur	bv_doc_id__3_d20e15436
durch	bv_doc_id__3_d20e15438
das	bv_doc_id__3_d20e15440
Strafgesetz	bv_doc_id__3_d20e15443
zulässig	bv_doc_id__3_d20e15445
<g/>
.	
Art.	bv_doc_id__3_d20e15457
125.	bv_doc_id__3_d20e15459
Der	bv_doc_id__3_d20e15464
Genuß	bv_doc_id__3_d20e15466
der	bv_doc_id__3_d20e15468
bürgerlichen	bv_doc_id__3_d20e15470
und	bv_doc_id__3_d20e15472
politischen	bv_doc_id__3_d20e15475
Rechte	bv_doc_id__3_d20e15477
sowie	bv_doc_id__3_d20e15479
die	bv_doc_id__3_d20e15481
Zulassung	bv_doc_id__3_d20e15483
zu	bv_doc_id__3_d20e15485
den	bv_doc_id__3_d20e15488
öffentlichen	bv_doc_id__3_d20e15490
Aemtern	bv_doc_id__3_d20e15492
ist	bv_doc_id__3_d20e15494
von	bv_doc_id__3_d20e15496
dem	bv_doc_id__3_d20e15498
Religionsbekenntnis	bv_doc_id__3_d20e15501
unabhängig	bv_doc_id__3_d20e15503
<g/>
;	
doch	bv_doc_id__3_d20e15507
darf	bv_doc_id__3_d20e15509
den	bv_doc_id__3_d20e15511
staatsbürgerlichen	bv_doc_id__3_d20e15514
Pflichten	bv_doc_id__3_d20e15516
durch	bv_doc_id__3_d20e15518
das	bv_doc_id__3_d20e15520
Religionsbekenntnis	bv_doc_id__3_d20e15522
kein	bv_doc_id__3_d20e15524
Abbruch	bv_doc_id__3_d20e15527
geschehen	bv_doc_id__3_d20e15529
<g/>
.	
Niemand	bv_doc_id__3_d20e15536
ist	bv_doc_id__3_d20e15538
verpflichtet	bv_doc_id__3_d20e15540
<g/>
,	
seine	bv_doc_id__3_d20e15544
religiöse	bv_doc_id__3_d20e15547
Ueberzeugung	bv_doc_id__3_d20e15549
zu	bv_doc_id__3_d20e15551
offenbaren	bv_doc_id__3_d20e15553
<g/>
.	
Die	bv_doc_id__3_d20e15557
Behörden	bv_doc_id__3_d20e15560
haben	bv_doc_id__3_d20e15562
nur	bv_doc_id__3_d20e15564
soweit	bv_doc_id__3_d20e15566
das	bv_doc_id__3_d20e15568
Recht	bv_doc_id__3_d20e15570
<g/>
,	
nach	bv_doc_id__3_d20e15575
der	bv_doc_id__3_d20e15577
Zugehörigkeit	bv_doc_id__3_d20e15579
zu	bv_doc_id__3_d20e15581
einer	bv_doc_id__3_d20e15583
Religionsgesellschaft	bv_doc_id__3_d20e15586
zu	bv_doc_id__3_d20e15588
fragen	bv_doc_id__3_d20e15590
<g/>
,	
als	bv_doc_id__3_d20e15594
davon	bv_doc_id__3_d20e15596
Rechte	bv_doc_id__3_d20e15599
und	bv_doc_id__3_d20e15601
Pflichten	bv_doc_id__3_d20e15603
abhängen	bv_doc_id__3_d20e15605
<g/>
,	
oder	bv_doc_id__3_d20e15609
wenn	bv_doc_id__3_d20e15612
eine	bv_doc_id__3_d20e15614
gesetzlich	bv_doc_id__3_d20e15616
angeordnete	bv_doc_id__3_d20e15618
statistische	bv_doc_id__3_d20e15620
Erhebung	bv_doc_id__3_d20e15622
dies	bv_doc_id__3_d20e15625
erfordert	bv_doc_id__3_d20e15627
<g/>
.	
In	bv_doc_id__3_d20e15634
diesem	bv_doc_id__3_d20e15636
Sinne	bv_doc_id__3_d20e15638
ist	bv_doc_id__3_d20e15640
durch	bv_doc_id__3_d20e15642
Bundesgesetz	bv_doc_id__3_d20e15645
die	bv_doc_id__3_d20e15647
Führung	bv_doc_id__3_d20e15649
der	bv_doc_id__3_d20e15651
Standesregister	bv_doc_id__3_d20e15653
zu	bv_doc_id__3_d20e15655
regeln	bv_doc_id__3_d20e15658
<g/>
.	
Niemand	bv_doc_id__3_d20e15666
darf	bv_doc_id__3_d20e15668
zu	bv_doc_id__3_d20e15670
einer	bv_doc_id__3_d20e15672
kirchlichen	bv_doc_id__3_d20e15674
Handlung	bv_doc_id__3_d20e15677
<g/>
,	
zur	bv_doc_id__3_d20e15681
Teilnahme	bv_doc_id__3_d20e15683
an	bv_doc_id__3_d20e15685
einer	bv_doc_id__3_d20e15687
kirchlichen	bv_doc_id__3_d20e15690
Feierlichkeit	bv_doc_id__3_d20e15692
<g/>
,	
oder	bv_doc_id__3_d20e15696
an	bv_doc_id__3_d20e15698
religiösen	bv_doc_id__3_d20e15700
Uebungen	bv_doc_id__3_d20e15703
oder	bv_doc_id__3_d20e15705
zur	bv_doc_id__3_d20e15707
Benützung	bv_doc_id__3_d20e15709
einer	bv_doc_id__3_d20e15711
religiösen	bv_doc_id__3_d20e15713
Eidesformel	bv_doc_id__3_d20e15716
gezwungen	bv_doc_id__3_d20e15718
werden	bv_doc_id__3_d20e15720
<g/>
.	
Art.	bv_doc_id__3_d20e15730
126.	bv_doc_id__3_d20e15732
Es	bv_doc_id__3_d20e15737
besteht	bv_doc_id__3_d20e15739
keine	bv_doc_id__3_d20e15741
Staatskirche	bv_doc_id__3_d20e15743
<g/>
.	
Die	bv_doc_id__3_d20e15750
Freiheit	bv_doc_id__3_d20e15752
der	bv_doc_id__3_d20e15754
Vereinigung	bv_doc_id__3_d20e15756
zu	bv_doc_id__3_d20e15758
Religionsgesellschaften	bv_doc_id__3_d20e15761
wird	bv_doc_id__3_d20e15763
gewährleistet	bv_doc_id__3_d20e15765
<g/>
.	
Der	bv_doc_id__3_d20e15769
Zusammenschluß	bv_doc_id__3_d20e15771
der	bv_doc_id__3_d20e15774
Religionsgesellschaften	bv_doc_id__3_d20e15776
innerhalb	bv_doc_id__3_d20e15778
des	bv_doc_id__3_d20e15780
Bundesgebietes	bv_doc_id__3_d20e15782
unterliegt	bv_doc_id__3_d20e15784
keinen	bv_doc_id__3_d20e15787
Beschränkungen	bv_doc_id__3_d20e15789
<g/>
.	
Jede	bv_doc_id__3_d20e15796
Religionsgesellschaft	bv_doc_id__3_d20e15798
ordnet	bv_doc_id__3_d20e15800
und	bv_doc_id__3_d20e15802
verwaltet	bv_doc_id__3_d20e15804
ihre	bv_doc_id__3_d20e15807
Angelegenheiten	bv_doc_id__3_d20e15809
selbstän-	bv_doc_id__3_d20e15811
dig	bv_doc_id__3_d20e15818
innerhalb	bv_doc_id__3_d20e15820
der	bv_doc_id__3_d20e15822
gesetzlichen	bv_doc_id__3_d20e15824
Schranken	bv_doc_id__3_d20e15827
<g/>
.	
Sie	bv_doc_id__3_d20e15831
verleiht	bv_doc_id__3_d20e15833
ihre	bv_doc_id__3_d20e15835
Aemter	bv_doc_id__3_d20e15837
ohne	bv_doc_id__3_d20e15840
Mitwirkung	bv_doc_id__3_d20e15842
des	bv_doc_id__3_d20e15844
Staates	bv_doc_id__3_d20e15846
<g/>
.	
Die	bv_doc_id__3_d20e15854
Rechtsfähigkeit	bv_doc_id__3_d20e15856
der	bv_doc_id__3_d20e15858
Religionsgesellschaften	bv_doc_id__3_d20e15860
richtet	bv_doc_id__3_d20e15862
sich	bv_doc_id__3_d20e15865
nach	bv_doc_id__3_d20e15867
den	bv_doc_id__3_d20e15869
Vorschriften	bv_doc_id__3_d20e15871
des	bv_doc_id__3_d20e15873
bürgerlichen	bv_doc_id__3_d20e15875
Rechtes	bv_doc_id__3_d20e15878
über	bv_doc_id__3_d20e15880
die	bv_doc_id__3_d20e15882
Rechtsfähigkeit	bv_doc_id__3_d20e15884
der	bv_doc_id__3_d20e15886
Vereine	bv_doc_id__3_d20e15888
<g/>
.	
Die	bv_doc_id__3_d20e15896
bisher	bv_doc_id__3_d20e15898
gesetzlich	bv_doc_id__3_d20e15900
anerkannten	bv_doc_id__3_d20e15902
Religionsgesellschaften	bv_doc_id__3_d20e15904
bleiben	bv_doc_id__3_d20e15907
Körperschaften	bv_doc_id__3_d20e15909
des	bv_doc_id__3_d20e15911
öffentlichen	bv_doc_id__3_d20e15913
Rechtes	bv_doc_id__3_d20e15915
<g/>
.	
Anderen	bv_doc_id__3_d20e15920
Religionsgesellschaften	bv_doc_id__3_d20e15922
sind	bv_doc_id__3_d20e15924
die	bv_doc_id__3_d20e15926
gleichen	bv_doc_id__3_d20e15928
Rechte	bv_doc_id__3_d20e15930
zu	bv_doc_id__3_d20e15933
gewähren	bv_doc_id__3_d20e15935
<g/>
,	
wenn	bv_doc_id__3_d20e15939
sie	bv_doc_id__3_d20e15941
durch	bv_doc_id__3_d20e15943
ihre	bv_doc_id__3_d20e15946
Verfassung	bv_doc_id__3_d20e15948
und	bv_doc_id__3_d20e15950
die	bv_doc_id__3_d20e15952
Zahl	bv_doc_id__3_d20e15954
ihrer	bv_doc_id__3_d20e15956
Mitglieder	bv_doc_id__3_d20e15959
die	bv_doc_id__3_d20e15961
Gewähr	bv_doc_id__3_d20e15963
der	bv_doc_id__3_d20e15965
Dauer	bv_doc_id__3_d20e15967
bieten	bv_doc_id__3_d20e15969
<g/>
.	
Schließen	bv_doc_id__3_d20e15974
sich	bv_doc_id__3_d20e15976
mehrere	bv_doc_id__3_d20e15978
derartige	bv_doc_id__3_d20e15980
öffentlich	bv_doc_id__3_d20e15982
rechtliche	bv_doc_id__3_d20e15985
Religionsgesellschaften	bv_doc_id__3_d20e15987
zu	bv_doc_id__3_d20e15989
einem	bv_doc_id__3_d20e15991
Verband	bv_doc_id__3_d20e15993
zusammen	bv_doc_id__3_d20e15995
<g/>
,	
so	bv_doc_id__3_d20e16000
ist	bv_doc_id__3_d20e16002
auch	bv_doc_id__3_d20e16004
dieser	bv_doc_id__3_d20e16006
Verband	bv_doc_id__3_d20e16008
eine	bv_doc_id__3_d20e16011
öffentliche	bv_doc_id__3_d20e16013
Körperschaft	bv_doc_id__3_d20e16015
<g/>
.	
Die	bv_doc_id__3_d20e16022
Religionsgesellschaften	bv_doc_id__3_d20e16024
<g/>
,	
die	bv_doc_id__3_d20e16028
Körperschaften	bv_doc_id__3_d20e16030
des	bv_doc_id__3_d20e16033
öffentlichen	bv_doc_id__3_d20e16035
Rechtes	bv_doc_id__3_d20e16037
sind	bv_doc_id__3_d20e16039
<g/>
,	
haben	bv_doc_id__3_d20e16043
das	bv_doc_id__3_d20e16046
Recht	bv_doc_id__3_d20e16048
auf	bv_doc_id__3_d20e16050
Grund	bv_doc_id__3_d20e16052
der	bv_doc_id__3_d20e16054
bürgerlichen	bv_doc_id__3_d20e16056
Steuerlisten	bv_doc_id__3_d20e16059
nach	bv_doc_id__3_d20e16061
Maßgabe	bv_doc_id__3_d20e16063
der	bv_doc_id__3_d20e16065
gesetzlichen	bv_doc_id__3_d20e16067
Bestimmungen	bv_doc_id__3_d20e16069
Abgaben	bv_doc_id__3_d20e16072
zu	bv_doc_id__3_d20e16074
erheben	bv_doc_id__3_d20e16076
<g/>
.	
Den	bv_doc_id__3_d20e16083
Religionsgesellschaften	bv_doc_id__3_d20e16085
sind	bv_doc_id__3_d20e16087
die	bv_doc_id__3_d20e16089
Vereinigungen	bv_doc_id__3_d20e16091
gleichgestellt	bv_doc_id__3_d20e16094
<g/>
,	
die	bv_doc_id__3_d20e16098
sich	bv_doc_id__3_d20e16100
die	bv_doc_id__3_d20e16102
gemeinschaftliche	bv_doc_id__3_d20e16104
Pflege	bv_doc_id__3_d20e16107
einer	bv_doc_id__3_d20e16109
Weltanschauung	bv_doc_id__3_d20e16111
zur	bv_doc_id__3_d20e16113
Aufgabe	bv_doc_id__3_d20e16115
machen	bv_doc_id__3_d20e16117
<g/>
.	
Art.	bv_doc_id__3_d20e16129
127.	bv_doc_id__3_d20e16131
Die	bv_doc_id__3_d20e16136
auf	bv_doc_id__3_d20e16138
Gesetz	bv_doc_id__3_d20e16140
<g/>
,	
Vertrag	bv_doc_id__3_d20e16144
oder	bv_doc_id__3_d20e16147
besondere	bv_doc_id__3_d20e16149
Rechtstitel	bv_doc_id__3_d20e16151
beruhenden	bv_doc_id__3_d20e16153
Staatsleistungen	bv_doc_id__3_d20e16155
von	bv_doc_id__3_d20e16157
Religionsgesellschaften	bv_doc_id__3_d20e16160
sind	bv_doc_id__3_d20e16162
durch	bv_doc_id__3_d20e16164
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
Gesetz	bv_doc_id__3_d20e16177
abzulösen	bv_doc_id__3_d20e16179
<g/>
.	
